,Day,Lending Rate,USDT Supplied
76,2021-02-16 00:00:00.000 UTC,11.595484247179057,39811064.10343998
77,2021-02-17 00:00:00.000 UTC,10.680641083300259,68042937.140261
78,2021-02-18 00:00:00.000 UTC,11.099945242114812,41894875.321477994
79,2021-02-19 00:00:00.000 UTC,11.53160266407778,9223295.466693
80,2021-02-20 00:00:00.000 UTC,11.586506387296335,15299145.059212
81,2021-02-21 00:00:00.000 UTC,11.718025660845017,4991733.594171001
82,2021-02-22 00:00:00.000 UTC,9.22700390433317,21989585.459578004
83,2021-02-23 00:00:00.000 UTC,5.755107455144055,22435593.671811003
84,2021-02-24 00:00:00.000 UTC,11.445600407744301,13171224.583781999
85,2021-02-25 00:00:00.000 UTC,13.311522889749094,8306174.173083996
86,2021-02-26 00:00:00.000 UTC,7.5940763740562565,5033635.749395001
87,2021-02-27 00:00:00.000 UTC,5.9357422670201725,8016660.173463998
88,2021-02-28 00:00:00.000 UTC,6.229943505780142,6485223.502939003
89,2021-03-01 00:00:00.000 UTC,8.507710739992167,4931083.853458
90,2021-03-02 00:00:00.000 UTC,6.289678032152864,12115081.470271999
91,2021-03-03 00:00:00.000 UTC,8.559803943032765,11780137.086251002
92,2021-03-04 00:00:00.000 UTC,8.183172352836584,15510843.124120004
93,2021-03-05 00:00:00.000 UTC,5.594399911350653,10403115.190303
94,2021-03-06 00:00:00.000 UTC,5.956931353394779,3374669.12794
95,2021-03-07 00:00:00.000 UTC,8.417122771765893,17705542.877075996
96,2021-03-08 00:00:00.000 UTC,7.926318023261019,3925688.087575
97,2021-03-09 00:00:00.000 UTC,7.624591657530401,30408618.793151002
98,2021-03-10 00:00:00.000 UTC,10.15031857060333,2844068.5953100007
99,2021-03-11 00:00:00.000 UTC,11.175775192203112,11985088.379242
100,2021-03-12 00:00:00.000 UTC,6.328111723915352,18199619.364705004
101,2021-03-13 00:00:00.000 UTC,6.608379627553121,15189186.451208
102,2021-03-14 00:00:00.000 UTC,9.722801306419552,8304423.719213001
103,2021-03-15 00:00:00.000 UTC,9.88097719608501,2547850.4758780003
104,2021-03-16 00:00:00.000 UTC,10.286896033821309,4471629.334194
105,2021-03-17 00:00:00.000 UTC,12.034376711772117,3456828.5384990005
106,2021-03-18 00:00:00.000 UTC,14.932077278980623,6712194.798007
107,2021-03-19 00:00:00.000 UTC,7.223535695205965,19256457.359508
108,2021-03-20 00:00:00.000 UTC,7.926488176835359,1637351.9695170003
109,2021-03-21 00:00:00.000 UTC,6.422706784918089,30800854.434815995
110,2021-03-22 00:00:00.000 UTC,5.934558987705369,3411064.736532
111,2021-03-23 00:00:00.000 UTC,6.111741131197813,7035430.118934001
112,2021-03-24 00:00:00.000 UTC,6.873508082567315,6619070.014494998
113,2021-03-25 00:00:00.000 UTC,6.917743680707459,9513867.443214001
114,2021-03-26 00:00:00.000 UTC,6.288202716844891,14168480.253264
115,2021-03-27 00:00:00.000 UTC,7.480835531417879,1899092.0422919998
116,2021-03-28 00:00:00.000 UTC,6.5893403245078135,12368233.073259
117,2021-03-29 00:00:00.000 UTC,6.209349711012218,12230727.372169001
118,2021-03-30 00:00:00.000 UTC,7.472273429471318,1753088.289916
119,2021-03-31 00:00:00.000 UTC,11.392935679660525,86476066.656219
120,2021-04-01 00:00:00.000 UTC,15.880896312156203,27793915.867778994
121,2021-04-02 00:00:00.000 UTC,11.377470627191869,19470934.698321998
122,2021-04-03 00:00:00.000 UTC,12.715008176473125,21769492.672891006
123,2021-04-04 00:00:00.000 UTC,11.838488386242302,4977552.504106999
124,2021-04-05 00:00:00.000 UTC,9.767735523662644,4583319.269926
125,2021-04-06 00:00:00.000 UTC,7.914151599821374,6699837.63202
126,2021-04-07 00:00:00.000 UTC,7.099897329893984,15480563.020621998
127,2021-04-08 00:00:00.000 UTC,6.074470338480132,8008572.772258001
128,2021-04-09 00:00:00.000 UTC,6.626078289005664,9551329.858955
129,2021-04-10 00:00:00.000 UTC,8.415510531606193,3601591.998538
130,2021-04-11 00:00:00.000 UTC,10.103582560100804,4926839.718584
131,2021-04-12 00:00:00.000 UTC,9.740352790992036,10046542.636438
132,2021-04-13 00:00:00.000 UTC,9.908461674323085,8214447.724718002
133,2021-04-14 00:00:00.000 UTC,11.67329470497084,9229082.374162
134,2021-04-15 00:00:00.000 UTC,17.424401781333415,10402727.712434
135,2021-04-16 00:00:00.000 UTC,16.586460111457555,17269930.457226
136,2021-04-17 00:00:00.000 UTC,12.283821806488122,7045662.378137
137,2021-04-18 00:00:00.000 UTC,13.873917862322351,10883505.58264
138,2021-04-19 00:00:00.000 UTC,13.286118272748485,10170974.885377
139,2021-04-20 00:00:00.000 UTC,8.474237217598164,5418966.179711999
140,2021-04-21 00:00:00.000 UTC,6.630472039723441,3722186.2795889997
141,2021-04-22 00:00:00.000 UTC,9.564692762554248,3100895.4643189996
142,2021-04-23 00:00:00.000 UTC,6.008952326563937,16154916.616945999
143,2021-04-24 00:00:00.000 UTC,5.744008534447763,6293381.12142
144,2021-04-25 00:00:00.000 UTC,7.982301497542018,5773491.638041
145,2021-04-26 00:00:00.000 UTC,12.205269341735162,101037467.52918899
146,2021-04-27 00:00:00.000 UTC,9.225528808372967,267140292.71828312
147,2021-04-28 00:00:00.000 UTC,9.037183035024619,76179028.071565
148,2021-04-29 00:00:00.000 UTC,5.250025753982349,131401793.23910001
149,2021-04-30 00:00:00.000 UTC,5.849339766019451,35367480.462402
150,2021-05-01 00:00:00.000 UTC,8.205434100954346,31245270.14392201
151,2021-05-02 00:00:00.000 UTC,5.210824047653987,99954793.96854801
152,2021-05-03 00:00:00.000 UTC,7.142550017049851,183597948.27076903
153,2021-05-04 00:00:00.000 UTC,8.82621565764527,66138365.715299
154,2021-05-05 00:00:00.000 UTC,9.988849542212455,168508858.78578395
155,2021-05-06 00:00:00.000 UTC,7.849833930451968,53138344.898008004
156,2021-05-07 00:00:00.000 UTC,11.146665727289134,19281913.702346
157,2021-05-08 00:00:00.000 UTC,8.039339798767461,85162205.293848
158,2021-05-09 00:00:00.000 UTC,7.979776997432206,20485359.930122003
159,2021-05-10 00:00:00.000 UTC,16.481631528924503,33820772.857485004
160,2021-05-11 00:00:00.000 UTC,10.324862049789806,18620031.770969003
161,2021-05-12 00:00:00.000 UTC,11.420358788229132,8879553.171009
162,2021-05-13 00:00:00.000 UTC,10.007543902521503,35679247.043639004
163,2021-05-14 00:00:00.000 UTC,6.643515597617741,198743845.81574702
164,2021-05-15 00:00:00.000 UTC,8.623069668890992,13062165.219043998
165,2021-05-16 00:00:00.000 UTC,4.0884788374854155,38936300.570205
166,2021-05-17 00:00:00.000 UTC,3.8324642825653283,21374251.298561998
167,2021-05-18 00:00:00.000 UTC,5.798719207990997,21632382.862519003
168,2021-05-19 00:00:00.000 UTC,15.040317934307382,67758835.579829
169,2021-05-20 00:00:00.000 UTC,18.537396649691466,85919447.86194497
170,2021-05-21 00:00:00.000 UTC,7.0678380417490265,124848645.37055704
171,2021-05-22 00:00:00.000 UTC,2.955964505844745,24910155.748516
172,2021-05-23 00:00:00.000 UTC,6.44352741920093,27828872.356631003
173,2021-05-24 00:00:00.000 UTC,7.846118134625769,127390748.84222098
174,2021-05-25 00:00:00.000 UTC,12.063877803890483,72987637.943132
175,2021-05-26 00:00:00.000 UTC,2.916010727312858,129733513.72342
176,2021-05-27 00:00:00.000 UTC,2.2767022065296225,147974958.362322
177,2021-05-28 00:00:00.000 UTC,1.8228050820818669,18070845.021501005
178,2021-05-29 00:00:00.000 UTC,1.804072656822596,280329018.860573
179,2021-05-30 00:00:00.000 UTC,1.7020919024229701,177959533.90344003
180,2021-05-31 00:00:00.000 UTC,1.4489817110423038,64965254.431695
181,2021-06-01 00:00:00.000 UTC,1.4448243923544086,62847515.52278401
182,2021-06-02 00:00:00.000 UTC,1.2454806187685346,11268588.51184
183,2021-06-03 00:00:00.000 UTC,1.4304552616820796,14848311.768480001
184,2021-06-04 00:00:00.000 UTC,1.733853979264407,10620136.505074002
185,2021-06-05 00:00:00.000 UTC,1.6832282056824344,59800415.57045499
186,2021-06-06 00:00:00.000 UTC,1.7115155752268005,16977863.654194996
187,2021-06-07 00:00:00.000 UTC,1.7001000132337518,90518026.69770502
188,2021-06-08 00:00:00.000 UTC,1.7444888141246182,5613028.69522
189,2021-06-09 00:00:00.000 UTC,1.9304655184993187,7335310.309145001
190,2021-06-10 00:00:00.000 UTC,2.0276374122972554,6304531.170769
191,2021-06-11 00:00:00.000 UTC,2.156483386622651,13688274.410923
192,2021-06-12 00:00:00.000 UTC,2.494116082759841,7447717.837849999
193,2021-06-13 00:00:00.000 UTC,2.5314918935028157,16926087.622319
194,2021-06-14 00:00:00.000 UTC,2.9336435982436564,12500296.254075002
195,2021-06-15 00:00:00.000 UTC,5.046936986486324,117434606.13470201
196,2021-06-16 00:00:00.000 UTC,3.2478609459060053,78565232.98650499
197,2021-06-17 00:00:00.000 UTC,2.867030809487337,51963680.308162004
198,2021-06-18 00:00:00.000 UTC,2.8190205270033943,27275210.025029
199,2021-06-19 00:00:00.000 UTC,2.7390891124550594,18843354.060772
200,2021-06-20 00:00:00.000 UTC,2.7479072093982166,16545960.737123996
201,2021-06-21 00:00:00.000 UTC,2.7428906749698276,16603977.720672
202,2021-06-22 00:00:00.000 UTC,2.6024106569279795,32943401.6233
203,2021-06-23 00:00:00.000 UTC,2.6566122729614143,14956742.777788999
204,2021-06-24 00:00:00.000 UTC,2.658247249648843,24319343.522763997
205,2021-06-25 00:00:00.000 UTC,2.6472325106766075,13323498.049439998
206,2021-06-26 00:00:00.000 UTC,2.6032452663320966,4471144.862105001
207,2021-06-27 00:00:00.000 UTC,2.592833786275168,13044815.138680998
208,2021-06-28 00:00:00.000 UTC,2.8058496498700487,9162195.217742002
209,2021-06-29 00:00:00.000 UTC,2.998058391541311,30901350.079340007
210,2021-06-30 00:00:00.000 UTC,3.3123139334336176,70738711.64256099
211,2021-07-01 00:00:00.000 UTC,3.1512465285729596,17437721.030121002
212,2021-07-02 00:00:00.000 UTC,3.0563200324353246,13909826.713440001
213,2021-07-03 00:00:00.000 UTC,3.008265215133509,8256873.360435
214,2021-07-04 00:00:00.000 UTC,3.0075285145985897,9082899.865323998
215,2021-07-05 00:00:00.000 UTC,3.0499914303309836,13273065.318778003
216,2021-07-06 00:00:00.000 UTC,3.0596921144405584,11380081.477131998
217,2021-07-07 00:00:00.000 UTC,3.035263632149369,26478403.494973
218,2021-07-08 00:00:00.000 UTC,2.9010991847874004,10882827.287862998
219,2021-07-09 00:00:00.000 UTC,2.854148788734769,12141992.978817001
220,2021-07-10 00:00:00.000 UTC,2.8399310288317934,2789456.9330909997
221,2021-07-11 00:00:00.000 UTC,2.8357581607229116,14516076.729666002
222,2021-07-12 00:00:00.000 UTC,2.8474728997220544,4847312.115765001
223,2021-07-13 00:00:00.000 UTC,2.940104559433287,4718664.058178999
224,2021-07-14 00:00:00.000 UTC,3.003811570769706,8673525.734680997
225,2021-07-15 00:00:00.000 UTC,2.877590447843538,62807135.04391201
226,2021-07-16 00:00:00.000 UTC,2.6039205241468832,43301460.724495
227,2021-07-17 00:00:00.000 UTC,2.4286448092974897,23097663.469027996
228,2021-07-18 00:00:00.000 UTC,2.4738233086299446,7037387.374933
229,2021-07-19 00:00:00.000 UTC,2.4084351108347986,6602382.574015998
230,2021-07-20 00:00:00.000 UTC,2.1991782184731044,5179054.010973
231,2021-07-21 00:00:00.000 UTC,2.1437153798340005,19175179.822936
232,2021-07-22 00:00:00.000 UTC,2.2295211629178997,17557490.629579995
233,2021-07-23 00:00:00.000 UTC,2.2422883571941687,26319666.735154994
234,2021-07-24 00:00:00.000 UTC,2.3087975373001908,15170520.19505
235,2021-07-25 00:00:00.000 UTC,2.3565614456117583,1444425.748866
236,2021-07-26 00:00:00.000 UTC,2.3339363408170515,105979119.73533203
237,2021-07-27 00:00:00.000 UTC,2.425050499286039,16355689.839766
238,2021-07-28 00:00:00.000 UTC,2.6363359066825747,749982.526103
239,2021-07-29 00:00:00.000 UTC,2.8694645983258202,16774193.347494
240,2021-07-30 00:00:00.000 UTC,2.9560322418124794,5666101.654594999
241,2021-07-31 00:00:00.000 UTC,4.0354346621899095,57990204.60857
242,2021-08-01 00:00:00.000 UTC,5.0895514853242,137846946.17232698
243,2021-08-02 00:00:00.000 UTC,5.039566327438594,19872037.197433
244,2021-08-03 00:00:00.000 UTC,5.126822142368803,262025385.752352
245,2021-08-04 00:00:00.000 UTC,2.486111893967115,24147094.079219997
246,2021-08-05 00:00:00.000 UTC,2.5536479865988153,29484667.138943
247,2021-08-06 00:00:00.000 UTC,2.6070788033307126,51958955.18653601
248,2021-08-07 00:00:00.000 UTC,2.973429046099506,10226706.31223
249,2021-08-08 00:00:00.000 UTC,3.0329073446529144,5089906.496327
250,2021-08-09 00:00:00.000 UTC,3.2349690056695755,62175626.419612005
251,2021-08-10 00:00:00.000 UTC,3.931613591186374,19450771.926156003
252,2021-08-11 00:00:00.000 UTC,11.955535648890567,113367295.48904498
253,2021-08-12 00:00:00.000 UTC,2.920422342377689,40037828.14230099
254,2021-08-13 00:00:00.000 UTC,17.34960794967936,54782985.432949
255,2021-08-14 00:00:00.000 UTC,12.900959619354126,80281032.77336898
256,2021-08-15 00:00:00.000 UTC,2.7760090256008163,2099458.655653
257,2021-08-16 00:00:00.000 UTC,3.694152545426466,104816134.0367
258,2021-08-17 00:00:00.000 UTC,4.64846931657436,17503728.021119
259,2021-08-18 00:00:00.000 UTC,2.7790693068904377,55607236.304022
260,2021-08-19 00:00:00.000 UTC,2.76972347518964,41115655.906448
261,2021-08-20 00:00:00.000 UTC,4.945457352735618,72133587.01996
262,2021-08-21 00:00:00.000 UTC,7.249466013729849,121891752.787957
263,2021-08-22 00:00:00.000 UTC,9.677372042231202,7802320.923306
264,2021-08-23 00:00:00.000 UTC,7.511211427790872,216407720.76243502
265,2021-08-24 00:00:00.000 UTC,6.7830736298057595,62404637.89668701
266,2021-08-25 00:00:00.000 UTC,2.9323589714454426,76837780.13647899
267,2021-08-26 00:00:00.000 UTC,2.9633588543508473,6595860.824175
268,2021-08-27 00:00:00.000 UTC,3.2148658334968006,1978647.662704
269,2021-08-28 00:00:00.000 UTC,4.832296342228976,66254775.13448401
270,2021-08-29 00:00:00.000 UTC,7.035883239020354,75259034.234826
271,2021-08-30 00:00:00.000 UTC,7.136054168767133,58685358.07651099
272,2021-08-31 00:00:00.000 UTC,7.795715544273525,6451594.946954
273,2021-09-01 00:00:00.000 UTC,5.39295851786576,64809687.04283899
274,2021-09-02 00:00:00.000 UTC,8.537686585817745,89579908.875629
275,2021-09-03 00:00:00.000 UTC,3.894834699102829,81666711.77353701
276,2021-09-04 00:00:00.000 UTC,8.503162037665074,32482725.118872
277,2021-09-05 00:00:00.000 UTC,8.119716512405796,11791631.822438
278,2021-09-06 00:00:00.000 UTC,8.282969693686773,16660331.920325
279,2021-09-07 00:00:00.000 UTC,13.088002667759831,22252463.276502002
280,2021-09-08 00:00:00.000 UTC,3.884529304477368,120110495.14688501
281,2021-09-09 00:00:00.000 UTC,2.3932973823198878,132293833.263966
282,2021-09-10 00:00:00.000 UTC,2.281088769962732,16932844.184874
283,2021-09-11 00:00:00.000 UTC,2.2463225082026836,1380696.337413
284,2021-09-12 00:00:00.000 UTC,2.257878116331134,6565487.501926
285,2021-09-13 00:00:00.000 UTC,2.285862145100839,2795831.5253769998
286,2021-09-14 00:00:00.000 UTC,2.7561054772912756,27577582.583684996
287,2021-09-15 00:00:00.000 UTC,2.8777804433568637,99264127.37437999
288,2021-09-16 00:00:00.000 UTC,18.15825298453744,75526360.025167
289,2021-09-17 00:00:00.000 UTC,14.468753512278184,193422428.507514
290,2021-09-18 00:00:00.000 UTC,2.8090585616760357,5862331.488205999
291,2021-09-19 00:00:00.000 UTC,2.906092968029506,40372198.436974004
292,2021-09-20 00:00:00.000 UTC,6.315670150188297,14935003.429103998
293,2021-09-21 00:00:00.000 UTC,3.5935602500262114,55165412.13891501
294,2021-09-22 00:00:00.000 UTC,3.0655698960523603,24788620.767143995
295,2021-09-23 00:00:00.000 UTC,9.246799073774659,142110880.665089
296,2021-09-24 00:00:00.000 UTC,4.485110748379736,44674990.653859
297,2021-09-25 00:00:00.000 UTC,4.488224276954028,89961705.393529
298,2021-09-26 00:00:00.000 UTC,9.954122117900114,28228112.857285004
299,2021-09-27 00:00:00.000 UTC,6.464300984576692,66979034.880429
300,2021-09-28 00:00:00.000 UTC,3.834069237666471,61202128.76621701
301,2021-09-29 00:00:00.000 UTC,2.9085031754492694,34410867.181652
302,2021-09-30 00:00:00.000 UTC,10.184426582212751,88970999.05308698
303,2021-10-01 00:00:00.000 UTC,7.681264853654611,90398593.50547501
304,2021-10-02 00:00:00.000 UTC,3.188253741680721,52008107.139614
305,2021-10-03 00:00:00.000 UTC,3.0766998546349704,139036662.415606
306,2021-10-04 00:00:00.000 UTC,2.7839817537297775,18823558.829281
307,2021-10-05 00:00:00.000 UTC,2.901662645568615,4154143.807295
308,2021-10-06 00:00:00.000 UTC,3.0997768522731386,11211431.249827001
309,2021-10-07 00:00:00.000 UTC,6.9855472942962855,30258220.315564
310,2021-10-08 00:00:00.000 UTC,4.034830943964794,41505430.81020201
311,2021-10-09 00:00:00.000 UTC,3.309408670741516,20481134.176471002
312,2021-10-10 00:00:00.000 UTC,3.1449646260977127,58819005.167692
313,2021-10-11 00:00:00.000 UTC,3.331680612956885,1967800.2499060002
314,2021-10-12 00:00:00.000 UTC,8.920262282455578,19711884.646304
315,2021-10-13 00:00:00.000 UTC,3.8639463985544933,42143286.015395
316,2021-10-14 00:00:00.000 UTC,8.438936165537372,7396497.934947999
317,2021-10-15 00:00:00.000 UTC,16.172920513736848,31488902.296418
318,2021-10-16 00:00:00.000 UTC,8.862331203301089,21753507.655274004
319,2021-10-17 00:00:00.000 UTC,4.5343317249776,30608500.514599
320,2021-10-18 00:00:00.000 UTC,5.777710005881737,12247250.133676
321,2021-10-19 00:00:00.000 UTC,6.122034495453259,48991054.073162004
322,2021-10-20 00:00:00.000 UTC,9.195633045626655,20116566.490002997
323,2021-10-21 00:00:00.000 UTC,6.766627903437622,31459802.592569
324,2021-10-22 00:00:00.000 UTC,6.274970005402945,20834064.544074
325,2021-10-23 00:00:00.000 UTC,4.216052787278187,53171024.757872
326,2021-10-24 00:00:00.000 UTC,3.2140242834283193,17002705.058644
327,2021-10-25 00:00:00.000 UTC,3.247885565516602,9201159.656468
328,2021-10-26 00:00:00.000 UTC,7.437392023893983,19959999.274007
329,2021-10-27 00:00:00.000 UTC,13.385898371622483,27859420.31335
330,2021-10-28 00:00:00.000 UTC,9.231559934362762,11009351.617571
331,2021-10-29 00:00:00.000 UTC,28.676963857821836,47512202.036276
332,2021-10-30 00:00:00.000 UTC,16.139032022958443,81441907.26332399
333,2021-10-31 00:00:00.000 UTC,26.60240914656215,65121222.251407
334,2021-11-01 00:00:00.000 UTC,5.262305335473323,58614942.070115
335,2021-11-02 00:00:00.000 UTC,4.167615866795707,134434368.364222
336,2021-11-03 00:00:00.000 UTC,3.0527758147884234,48570766.40166599
337,2021-11-04 00:00:00.000 UTC,5.874940162884742,16557019.475441
338,2021-11-05 00:00:00.000 UTC,7.045550677698608,44217318.967144996
339,2021-11-06 00:00:00.000 UTC,10.214684273450409,15425207.227042
340,2021-11-07 00:00:00.000 UTC,6.643315884370381,26036485.172555998
341,2021-11-08 00:00:00.000 UTC,7.332904548426532,2160378.6343979994
342,2021-11-09 00:00:00.000 UTC,8.555164790804055,42040566.988045
343,2021-11-10 00:00:00.000 UTC,6.725382585320453,6599751.395764
344,2021-11-11 00:00:00.000 UTC,3.254061039582836,30647693.87691
345,2021-11-12 00:00:00.000 UTC,6.560947617435688,4834821.622849001
346,2021-11-13 00:00:00.000 UTC,3.177674570486366,22080465.149457
347,2021-11-14 00:00:00.000 UTC,3.1539708512464033,19660368.898824
348,2021-11-15 00:00:00.000 UTC,3.1157253229987836,3095678.4820890003
349,2021-11-16 00:00:00.000 UTC,3.0345368279345144,26867499.829461
350,2021-11-17 00:00:00.000 UTC,3.0542874285096593,19490918.721516006
351,2021-11-18 00:00:00.000 UTC,3.0408039943477942,10013509.787723001
352,2021-11-19 00:00:00.000 UTC,3.0468242277013684,814719.575812
353,2021-11-20 00:00:00.000 UTC,3.098956932811716,2212045.075195
354,2021-11-21 00:00:00.000 UTC,3.0833974061484897,17525046.33069
355,2021-11-22 00:00:00.000 UTC,3.018156953389011,16130380.508093
356,2021-11-23 00:00:00.000 UTC,3.0241311359000655,6253188.593432001
357,2021-11-24 00:00:00.000 UTC,2.9777981806413973,9150406.342238
358,2021-11-25 00:00:00.000 UTC,3.095164311174267,2728401.414017
359,2021-11-26 00:00:00.000 UTC,3.3528394975821207,1483530.6229909998
360,2021-11-27 00:00:00.000 UTC,3.2088402636351994,15267991.319004003
361,2021-11-28 00:00:00.000 UTC,3.0229847220501287,354885.938587
362,2021-11-29 00:00:00.000 UTC,2.8791672509365616,30017336.953002002
363,2021-11-30 00:00:00.000 UTC,3.0093416344840227,267794.066629
364,2021-12-01 00:00:00.000 UTC,3.146274370079381,13642154.205015
365,2021-12-02 00:00:00.000 UTC,7.241582935654757,11516546.179905001
366,2021-12-03 00:00:00.000 UTC,5.487450536839571,740537.875916
367,2021-12-04 00:00:00.000 UTC,5.793998095260579,6466362.712636
368,2021-12-05 00:00:00.000 UTC,4.665145998943861,7276953.694821001
369,2021-12-06 00:00:00.000 UTC,4.046034145649169,11852805.817824
370,2021-12-07 00:00:00.000 UTC,6.790548634168444,8324788.223473
371,2021-12-08 00:00:00.000 UTC,7.135833245630014,21376429.308592
372,2021-12-09 00:00:00.000 UTC,4.071930287222253,1732763.262323
373,2021-12-10 00:00:00.000 UTC,3.2397897417055845,8555247.651674
374,2021-12-11 00:00:00.000 UTC,3.024714853565342,11519089.874353
375,2021-12-12 00:00:00.000 UTC,2.9151190475731514,82288951.34
376,2021-12-13 00:00:00.000 UTC,2.409659492761084,12496480.291072
377,2021-12-14 00:00:00.000 UTC,2.37571719229409,2649719.990328
378,2021-12-15 00:00:00.000 UTC,2.434068554947954,5231761.684227999
