,UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,MAPPED_INSTRUMENT,INDEX_UNDERLYING,QUOTE_CURRENCY,SETTLEMENT_CURRENCY,CONTRACT_CURRENCY,INTERVAL_MS,OPEN,HIGH,LOW,CLOSE,TOTAL_FUNDING_RATE_UPDATES,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,datetime
3635,HOUR,1694638800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00013198,0.00013198,0.00013198,0.00013198,0,,,,,,,,,2023-09-13
3636,HOUR,1694642400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00013198,0.00013198,0.00013198,0.00013198,0,,,,,,,,,2023-09-13
3637,HOUR,1694646000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00013198,0.00013198,0.00013198,0.00013198,0,,,,,,,,,2023-09-13
3638,HOUR,1694649600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00013198,0.00025261,0.00013198,0.00025261,1,1694649600.0,1694649600.0,0.00025261,0.00025261,1694649600.0,0.00025261,1694649600.0,0.00025261,2023-09-14
3639,HOUR,1694653200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00025261,0.00025261,0.00025261,0.00025261,0,,,,,,,,,2023-09-14
3640,HOUR,1694656800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00025261,0.00025261,0.00025261,0.00025261,0,,,,,,,,,2023-09-14
3641,HOUR,1694660400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00025261,0.00025261,0.00025261,0.00025261,0,,,,,,,,,2023-09-14
3642,HOUR,1694664000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00025261,0.00025261,0.00025261,0.00025261,0,,,,,,,,,2023-09-14
3643,HOUR,1694667600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00025261,0.00025261,0.00025261,0.00025261,0,,,,,,,,,2023-09-14
3644,HOUR,1694671200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00025261,0.00025261,0.00025261,0.00025261,0,,,,,,,,,2023-09-14
3645,HOUR,1694674800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00025261,0.00025261,0.00025261,0.00025261,0,,,,,,,,,2023-09-14
3646,HOUR,1694678400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00025261,0.00025261,5.104e-05,5.104e-05,1,1694678400.0,1694678400.0,5.104e-05,5.104e-05,1694678400.0,5.104e-05,1694678400.0,5.104e-05,2023-09-14
3647,HOUR,1694682000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,5.104e-05,5.104e-05,5.104e-05,5.104e-05,0,,,,,,,,,2023-09-14
3648,HOUR,1694685600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,5.104e-05,5.104e-05,5.104e-05,5.104e-05,0,,,,,,,,,2023-09-14
3649,HOUR,1694689200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,5.104e-05,5.104e-05,5.104e-05,5.104e-05,0,,,,,,,,,2023-09-14
3650,HOUR,1694692800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,5.104e-05,5.104e-05,5.104e-05,5.104e-05,0,,,,,,,,,2023-09-14
3651,HOUR,1694696400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,5.104e-05,5.104e-05,5.104e-05,5.104e-05,0,,,,,,,,,2023-09-14
3652,HOUR,1694700000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,5.104e-05,5.104e-05,5.104e-05,5.104e-05,0,,,,,,,,,2023-09-14
3653,HOUR,1694703600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,5.104e-05,5.104e-05,5.104e-05,5.104e-05,0,,,,,,,,,2023-09-14
3654,HOUR,1694707200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,5.104e-05,5.104e-05,0.0,0.0,1,1694707200.0,1694707200.0,0.0,0.0,1694707200.0,0.0,1694707200.0,0.0,2023-09-14
3655,HOUR,1694710800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-14
3656,HOUR,1694714400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-14
3657,HOUR,1694718000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-14
3658,HOUR,1694721600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-14
3659,HOUR,1694725200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-14
3660,HOUR,1694728800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-14
3661,HOUR,1694732400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-14
3662,HOUR,1694736000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,1,1694736000.0,1694736000.0,0.0,0.0,1694736000.0,0.0,1694736000.0,0.0,2023-09-15
3663,HOUR,1694739600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3664,HOUR,1694743200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3665,HOUR,1694746800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3666,HOUR,1694750400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3667,HOUR,1694754000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3668,HOUR,1694757600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3669,HOUR,1694761200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3670,HOUR,1694764800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,1,1694764800.0,1694764800.0,0.0,0.0,1694764800.0,0.0,1694764800.0,0.0,2023-09-15
3671,HOUR,1694768400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3672,HOUR,1694772000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3673,HOUR,1694775600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3674,HOUR,1694779200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3675,HOUR,1694782800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3676,HOUR,1694786400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3677,HOUR,1694790000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3678,HOUR,1694793600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,1,1694793600.0,1694793600.0,0.0,0.0,1694793600.0,0.0,1694793600.0,0.0,2023-09-15
3679,HOUR,1694797200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3680,HOUR,1694800800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3681,HOUR,1694804400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3682,HOUR,1694808000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3683,HOUR,1694811600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3684,HOUR,1694815200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3685,HOUR,1694818800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-15
3686,HOUR,1694822400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,1,1694822400.0,1694822400.0,0.0,0.0,1694822400.0,0.0,1694822400.0,0.0,2023-09-16
3687,HOUR,1694826000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3688,HOUR,1694829600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3689,HOUR,1694833200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3690,HOUR,1694836800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3691,HOUR,1694840400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3692,HOUR,1694844000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3693,HOUR,1694847600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3694,HOUR,1694851200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,1,1694851200.0,1694851200.0,0.0,0.0,1694851200.0,0.0,1694851200.0,0.0,2023-09-16
3695,HOUR,1694854800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3696,HOUR,1694858400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3697,HOUR,1694862000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3698,HOUR,1694865600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3699,HOUR,1694869200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3700,HOUR,1694872800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3701,HOUR,1694876400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3702,HOUR,1694880000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,1,1694880000.0,1694880000.0,0.0,0.0,1694880000.0,0.0,1694880000.0,0.0,2023-09-16
3703,HOUR,1694883600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3704,HOUR,1694887200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3705,HOUR,1694890800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3706,HOUR,1694894400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3707,HOUR,1694898000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3708,HOUR,1694901600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3709,HOUR,1694905200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-16
3710,HOUR,1694908800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,1,1694908800.0,1694908800.0,0.0,0.0,1694908800.0,0.0,1694908800.0,0.0,2023-09-17
3711,HOUR,1694912400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3712,HOUR,1694916000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3713,HOUR,1694919600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3714,HOUR,1694923200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3715,HOUR,1694926800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3716,HOUR,1694930400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3717,HOUR,1694934000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3718,HOUR,1694937600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,1,1694937600.0,1694937600.0,0.0,0.0,1694937600.0,0.0,1694937600.0,0.0,2023-09-17
3719,HOUR,1694941200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3720,HOUR,1694944800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3721,HOUR,1694948400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3722,HOUR,1694952000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3723,HOUR,1694955600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3724,HOUR,1694959200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3725,HOUR,1694962800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3726,HOUR,1694966400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,1,1694966400.0,1694966400.0,0.0,0.0,1694966400.0,0.0,1694966400.0,0.0,2023-09-17
3727,HOUR,1694970000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3728,HOUR,1694973600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3729,HOUR,1694977200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3730,HOUR,1694980800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3731,HOUR,1694984400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3732,HOUR,1694988000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3733,HOUR,1694991600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,0.0,0.0,0.0,0,,,,,,,,,2023-09-17
3734,HOUR,1694995200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.0,9.866e-05,0.0,9.866e-05,1,1694995200.0,1694995200.0,9.866e-05,9.866e-05,1694995200.0,9.866e-05,1694995200.0,9.866e-05,2023-09-18
3735,HOUR,1694998800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,9.866e-05,9.866e-05,9.866e-05,9.866e-05,0,,,,,,,,,2023-09-18
3736,HOUR,1695002400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,9.866e-05,9.866e-05,9.866e-05,9.866e-05,0,,,,,,,,,2023-09-18
3737,HOUR,1695006000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,9.866e-05,9.866e-05,9.866e-05,9.866e-05,0,,,,,,,,,2023-09-18
3738,HOUR,1695009600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,9.866e-05,9.866e-05,9.866e-05,9.866e-05,0,,,,,,,,,2023-09-18
3739,HOUR,1695013200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,9.866e-05,9.866e-05,9.866e-05,9.866e-05,0,,,,,,,,,2023-09-18
3740,HOUR,1695016800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,9.866e-05,9.866e-05,9.866e-05,9.866e-05,0,,,,,,,,,2023-09-18
3741,HOUR,1695020400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,9.866e-05,9.866e-05,9.866e-05,9.866e-05,0,,,,,,,,,2023-09-18
3742,HOUR,1695024000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,9.866e-05,0.00017688,9.866e-05,0.00017688,1,1695024000.0,1695024000.0,0.00017688,0.00017688,1695024000.0,0.00017688,1695024000.0,0.00017688,2023-09-18
3743,HOUR,1695027600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00017688,0.00017688,0.00017688,0.00017688,0,,,,,,,,,2023-09-18
3744,HOUR,1695031200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00017688,0.00017688,0.00017688,0.00017688,0,,,,,,,,,2023-09-18
3745,HOUR,1695034800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00017688,0.00017688,0.00017688,0.00017688,0,,,,,,,,,2023-09-18
3746,HOUR,1695038400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00017688,0.00017688,0.00017688,0.00017688,0,,,,,,,,,2023-09-18
3747,HOUR,1695042000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00017688,0.00017688,0.00017688,0.00017688,0,,,,,,,,,2023-09-18
3748,HOUR,1695045600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00017688,0.00017688,0.00017688,0.00017688,0,,,,,,,,,2023-09-18
3749,HOUR,1695049200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00017688,0.00017688,0.00017688,0.00017688,0,,,,,,,,,2023-09-18
3750,HOUR,1695052800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,0.00017688,0.00017688,6.614e-05,6.614e-05,1,1695052800.0,1695052800.0,6.614e-05,6.614e-05,1695052800.0,6.614e-05,1695052800.0,6.614e-05,2023-09-18
3751,HOUR,1695056400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,6.614e-05,6.614e-05,6.614e-05,6.614e-05,0,,,,,,,,,2023-09-18
3752,HOUR,1695060000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,6.614e-05,6.614e-05,6.614e-05,6.614e-05,0,,,,,,,,,2023-09-18
3753,HOUR,1695063600,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,6.614e-05,6.614e-05,6.614e-05,6.614e-05,0,,,,,,,,,2023-09-18
3754,HOUR,1695067200,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,6.614e-05,6.614e-05,6.614e-05,6.614e-05,0,,,,,,,,,2023-09-18
3755,HOUR,1695070800,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,6.614e-05,6.614e-05,6.614e-05,6.614e-05,0,,,,,,,,,2023-09-18
3756,HOUR,1695074400,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,6.614e-05,6.614e-05,6.614e-05,6.614e-05,0,,,,,,,,,2023-09-18
3757,HOUR,1695078000,934,bybit,USDCUSDT,USDC-USDT-VANILLA-PERPETUAL,USDC,USDT,USDT,USDC,28800000,6.614e-05,6.614e-05,6.614e-05,6.614e-05,0,,,,,,,,,2023-09-18
