,circulating_Ethereum,minted_Ethereum,datetime,circulating_Polygon,minted_Polygon,circulating_Tron,minted_Tron,circulating_BSC,minted_BSC
97,28229065982.435387,32313908246.384777,2022-08-17,677551662.9461181,0,29131239261.513054,33130268679.280807,4981135154.24008,0
98,28207856475.31252,32313908246.384777,2022-08-18,677807450.381201,0,29131188819.15084,33130268679.280807,4981135154.240081,0
99,28196268166.397858,32312708909.441536,2022-08-19,680492622.0746241,0,29131167819.15084,33130268679.280807,4981135266.23013,0
100,28078938813.981544,32312708909.441536,2022-08-20,680014386.3107971,0,29131311585.543926,33130268679.280807,4981135268.37735,0
101,28046308856.837296,32312708909.441536,2022-08-21,683704871.396945,0,29081301539.673923,33130268679.280807,4981134684.37735,0
102,28039236897.07432,32312708909.441536,2022-08-22,687703467.567115,0,29081240784.27695,33130268679.280807,4981134684.37735,0
103,28027598114.613747,32312708909.441536,2022-08-23,686861863.361957,0,29081388014.405758,33130268679.280807,4981134772.230411,0
104,28012598437.894238,32312708909.441536,2022-08-24,686979157.214021,0,29081387442.734898,33130268679.280807,4981134872.230411,0
105,28029140179.42721,32312708909.441536,2022-08-25,686363891.594116,0,29071392694.73774,33130268679.280807,4981134872.230411,0
106,28012861768.475357,32312708909.441536,2022-08-26,686223512.109498,0,29071560905.971085,33130268679.280807,4981134861.320874,0
107,28142675658.98266,32312708909.441536,2022-08-27,684032436.118028,0,29006529905.971085,33130268679.280807,4976286369.037076,0
108,28181220717.56308,32311714703.04588,2022-08-28,679499575.1340991,0,28971535011.051086,33130268679.280807,4976284709.990346,0
109,28186372104.948982,32311714703.04588,2022-08-29,677141789.9959791,0,28971458688.9244,33130268679.280807,4976271995.746878,0
110,28192033531.82479,32311714703.04588,2022-08-30,676402895.0624741,0,28971622059.58504,33130268679.280807,4976271029.189337,0
111,28189035221.213394,32311714703.04588,2022-08-31,678573323.7081391,0,28971622118.77358,33130268679.280807,4976281277.062385,0
112,28182608417.828194,32311714703.04588,2022-09-01,678709460.5505111,0,28971762117.769276,33130268679.280807,4976306542.282235,0
113,28189962816.736385,32311714703.04588,2022-09-02,673599683.608742,0,28971843647.59824,33130268679.280807,4976309493.270044,0
114,28207069459.343838,32311714703.04588,2022-09-03,673378392.50859,0,28971822370.32631,33130268679.280807,4976297175.027123,0
115,28211854834.347717,32311714703.04588,2022-09-04,673354905.145658,0,28971822370.32631,33130268679.280807,4976267778.232304,0
116,28219856278.26393,32311714703.04588,2022-09-05,669921813.055591,0,28971822181.22631,33130268679.280807,4976287382.01957,0
117,28216908053.653217,32311714703.04588,2022-09-06,669833593.302258,0,28971822181.22631,33130268679.280807,4976291533.865013,0
118,28215486497.97539,32311714703.04588,2022-09-07,668548770.4621581,0,28971889463.075356,33130268679.280807,4976295769.4210615,0
119,28167476857.05965,32311714703.04588,2022-09-08,667795155.7584671,0,29042000530.291283,33130268679.280807,4976304228.808123,0
120,28162971419.695023,32311714703.04588,2022-09-09,667828609.4594971,0,29042498762.21763,33130268679.280807,4976174113.003308,0
121,28172683803.086975,32311714703.04588,2022-09-10,667569092.0038801,0,29042502662.867054,33130268679.280807,4976273477.016109,0
122,28177143170.421764,32311714703.04588,2022-09-11,667291218.5934461,0,29148558777.02389,33130268679.280807,4976274968.51203,0
123,28174572468.9393,32311714703.04588,2022-09-12,668162224.2372162,0,29220560049.582108,33130268679.280807,4976275071.8774805,0
124,28178231331.754726,32311714703.04588,2022-09-13,668625699.6169441,0,29314690071.190804,33130268679.280807,4976274902.261485,0
125,28178835255.35301,32311714703.04588,2022-09-14,667474437.9283271,0,29379719667.073257,33130268679.280807,4976296200.400093,0
126,28179218829.99667,32311714703.04588,2022-09-15,667485271.5665821,0,29379850082.226788,33130268679.280807,4976294856.592532,0
127,28168989887.907387,32311714703.04588,2022-09-16,667492973.0471371,0,29419934522.019966,34130268679.280807,4976313148.686075,0
128,28162994377.017174,32311714703.04588,2022-09-17,667732169.511289,0,29419757964.33861,34130268679.280807,4976325386.460906,0
129,28167325289.591797,32311714703.04588,2022-09-18,667628367.102133,0,29419777497.73325,34130268679.280807,4976324958.13689,0
130,28171197619.100586,32311714703.04588,2022-09-19,667727005.5756441,0,29419777396.416737,34130268679.280807,4976345425.85788,0
131,28178128875.907005,32311714703.04588,2022-09-20,667225306.1185031,0,29451965652.67413,34130268679.280807,4976311506.312297,0
132,28159163071.12352,32311714703.04588,2022-09-21,667306008.3588821,0,29492056357.84413,34130268679.280807,4976302556.678946,0
133,28160801334.572582,32311714703.04588,2022-09-22,665348700.1604201,0,29499112450.60083,34130268679.280807,4976311563.397314,0
134,28150432972.820534,32310381785.918457,2022-09-23,664842353.531591,0,29510247319.098972,34130268679.280807,4976331346.583617,0
135,28139025531.049095,32310381785.918457,2022-09-24,664903185.097902,0,29510187319.098972,34130268679.280807,4976316700.848736,0
136,28159266708.849827,32310381785.918457,2022-09-25,642085331.560024,0,29510148282.098972,34130268679.280807,4976314948.345589,0
137,28160525989.516487,32310381785.918457,2022-09-26,649468855.405125,0,29510148282.098972,34130268679.280807,4976317373.526161,0
138,28299176752.2376,32310381785.918457,2022-09-27,651890073.0176271,0,29481651878.498974,34130268679.280807,4976285120.154672,0
139,28299019450.749477,32310381785.918457,2022-09-28,651971600.1931361,0,29481651878.498974,34130268679.280807,4976277857.846331,0
140,28235351147.724613,32310381785.918457,2022-09-29,651836169.6253961,0,29546661576.14079,34130268679.280807,4976294075.3587885,0
141,28266666917.74895,32310381785.918457,2022-09-30,651920567.972977,0,29611661576.14079,34130268679.280807,4976291742.51147,0
142,28295582168.1439,32310381785.918457,2022-10-01,656327232.393234,0,29611921386.948093,34130268679.280807,4976300468.4764,0
143,28290420865.93813,32310381785.918457,2022-10-02,656265010.0159969,0,29611951575.832672,34130268679.280807,4976301085.557353,0
144,28288470101.899723,32310381785.918457,2022-10-03,656362321.387681,0,29611951575.832672,34130268679.280807,4976303679.241578,0
145,28217885903.29926,32310381785.918457,2022-10-04,656794559.355333,0,29694327816.386795,34130268679.280807,4976290845.932051,0
146,28219032955.81842,32310381785.918457,2022-10-05,656509056.265666,0,29807327816.386795,34130268679.280807,4976290762.149101,0
147,28215868775.018753,32310381785.918457,2022-10-06,656550863.139427,0,29957327624.22832,34130268679.280807,4976297699.12347,0
148,28225991233.392567,32302175172.53184,2022-10-07,652454099.4768339,0,29967677573.499256,34129151191.353306,4976295995.577031,0
149,28225547929.6617,32302175172.53184,2022-10-08,653298529.2725849,0,30077782573.499256,34129151191.353306,4976319600.933026,0
150,28158584943.87364,32302175172.53184,2022-10-09,653304154.7211819,0,30185780117.038857,34129151191.353306,4976317541.858688,0
151,28158560199.568466,32302175172.53184,2022-10-10,653450711.9268299,0,30185813964.9844,34129151191.353306,4976324563.782228,0
152,28150581864.356873,32302175172.53184,2022-10-11,653475628.724316,0,30235823162.9844,34129151191.353306,4976325395.278073,0
153,28147840179.541348,32302175172.53184,2022-10-12,656130675.8169119,0,30235800590.9844,34129151191.353306,4976324034.048156,0
154,28146275631.53401,32302175172.53184,2022-10-13,656320486.272146,0,30235800590.9844,34129151191.353306,4976321667.8299465,0
155,28148939227.68666,32302175172.53184,2022-10-14,655938262.901599,0,30235401275.388058,34129151191.353306,4976347456.860443,0
156,28145854537.824604,32302175172.53184,2022-10-15,656081109.144621,0,30245401275.388058,34129151191.353306,4976324908.561648,0
157,28145122360.937584,32302175172.53184,2022-10-16,656159864.418256,0,30245410637.651608,34129151191.353306,4976323638.498246,0
158,28147863011.189877,32302175172.53184,2022-10-17,656341181.880844,0,30245409137.251606,34129151191.353306,4976326544.913192,0
159,28154049247.38157,32302175172.53184,2022-10-18,656376295.1949271,0,30255410651.53279,34129151191.353306,4976333407.491617,0
160,28103863715.14599,32302175172.53184,2022-10-19,656442873.3117311,0,30320557305.857986,34129151191.353306,4976343442.959016,0
161,28114429287.71506,32302175172.53184,2022-10-20,660059385.214753,0,30320557182.857975,34129151191.353306,4976341184.629691,0
162,28113114975.363125,32302175172.53184,2022-10-21,660165654.8581802,0,30320657182.857975,34129151191.353306,4976347930.801892,0
163,28112942809.2432,32297815690.525604,2022-10-22,665340859.7183222,0,30321106733.307976,34129151191.353306,4976369739.459183,0
164,28112731383.00635,32297815690.525604,2022-10-23,665332024.4593982,0,30321146625.173805,34129151191.353306,4976364609.5224495,0
165,28109114440.191807,32297815690.525604,2022-10-24,665627557.469138,0,30321178902.006657,34129151191.353306,4976370591.18948,0
166,28057275170.887657,32297815690.525604,2022-10-25,665549107.419878,0,30401386901.00645,35129151191.3533,4976372542.696984,0
167,28089896513.246094,32297815690.525604,2022-10-26,665797514.5881021,0,30441466901.005253,35129151191.3533,4976356114.4283695,0
168,28040361020.903313,32297815690.525604,2022-10-27,666015506.130529,0,30698196699.318634,35129151191.3533,4976359353.699384,0
169,28023752579.456726,32297815690.525604,2022-10-28,666334714.575368,0,30864727340.55494,35129151191.3533,4976364337.630278,0
170,28026312327.663765,32297815690.525604,2022-10-29,666691806.959717,0,30954527240.54274,35129151191.3533,4976365687.550867,0
171,28023644321.158875,32297815690.525604,2022-10-30,667059472.6314859,0,31080527240.540535,35129151191.3533,4976360490.921114,0
172,28015902865.987648,32297815690.525604,2022-10-31,666975280.471201,0,31244016414.678238,35129151191.3533,4976359357.977922,0
173,27990810178.1572,32297815690.525604,2022-11-01,668200174.952826,0,31427514124.674934,36129151191.3533,4976362594.657228,0
174,27928567469.292248,32297815690.525604,2022-11-02,668242681.740752,0,31432067354.104836,36129151191.3533,4976322300.138224,0
175,27930193341.416145,32297815690.525604,2022-11-03,668316876.6323911,0,31432067354.104836,36129151191.3533,4976316724.124437,0
176,27922485637.488316,32297815690.525604,2022-11-04,669043795.0696162,0,31432417694.301773,36129151191.3533,4976310110.692361,0
177,27914707925.949535,32297815690.525604,2022-11-05,672017568.9006771,0,31442491690.101673,36129151191.3533,4976762212.933716,0
178,27584013851.25981,32297815690.525604,2022-11-06,678117769.438749,0,31828458458.778606,36129151191.3533,4976297491.333091,0
179,27584898994.003044,32297815690.525604,2022-11-07,678149071.4872961,0,31828503290.296387,36129151191.3533,4976308183.612372,0
180,27599862760.49233,32297815690.525604,2022-11-08,679468315.5308931,0,31946235111.818573,36129151191.3533,4979349832.466393,0
181,27532078187.60811,32297815690.525604,2022-11-09,673391740.7755951,0,32370155291.63437,37129151191.3533,4979463771.59029,0
182,26825683187.05115,32297815690.525604,2022-11-10,669669033.7156231,0,31496931959.72888,37129151191.3533,4979670647.294829,0
183,26821924765.26377,32297815690.525604,2022-11-11,669472667.5254142,0,31496931959.72888,37129151191.3533,4979679843.762423,0
184,26414225948.945663,32297815690.525604,2022-11-12,670693944.842177,0,31060118155.948784,37129151191.3533,4979666186.922189,0
185,26010306442.319054,32297815690.525604,2022-11-13,675390337.102795,0,30514571715.728783,37129151191.3533,4979682127.706123,0
186,25978299698.038147,32297815690.525604,2022-11-14,674901462.946065,0,30514617108.849014,37129151191.3533,4979719085.445666,0
187,25910600239.58893,32297366521.996887,2022-11-15,680691554.743046,0,30276388615.613796,37129151191.3533,4979709284.331137,0
188,25823758683.090607,32297366521.996887,2022-11-16,680405632.171548,0,30308488614.57379,37129151191.3533,4979717102.461964,0
189,25717585636.437042,32297366521.996887,2022-11-17,680644890.619526,0,30390487339.55279,37129151191.3533,4979666910.14038,0
190,25724612683.73851,32297366521.996887,2022-11-18,680618870.5858749,0,30410678289.532692,37129151191.3533,4979792522.372582,0
191,26673554191.136692,32297366521.996887,2022-11-19,680631237.590447,0,30960926739.77249,37129151191.3533,4479748532.14356,0
192,26590230301.348385,32297366521.996887,2022-11-20,680659476.0140489,0,30986829554.470562,37129151191.3533,4479751787.349079,0
193,26532856266.3413,32297366521.996887,2022-11-21,680695316.306483,0,31041829554.470562,37129151191.3533,4479763980.719019,0
194,26433240595.67616,32297366521.996887,2022-11-22,680806557.096311,0,30776827853.470463,37129151191.3533,4479772427.888624,0
195,26379419726.302723,32297366521.996887,2022-11-23,680772740.096883,0,30836549211.158554,37129151191.3533,4479766010.80839,0
196,26119619602.30975,32297366521.996887,2022-11-24,681244053.428865,0,30949549099.958553,37129151191.3533,4479767905.959716,0
197,25857017949.453537,32297366521.996887,2022-11-25,681351848.828795,0,31215119554.006958,37129151191.3533,4479758736.633112,0
198,25743935540.27643,32297366521.996887,2022-11-26,677825038.896204,0,31335169218.9259,37129151191.3533,4479751291.038962,0
199,25695719321.220074,32297366521.996887,2022-11-27,676442610.947839,0,31400169218.9259,37129151191.3533,4479751149.431024,0
200,25582413199.96612,32297366521.996887,2022-11-28,676331449.925012,0,31510288349.136906,37129151191.3533,4479749992.689019,0
201,25483422683.93486,32297366521.996887,2022-11-29,673974545.966399,0,31660357756.168663,37129151191.3533,4479759247.907517,0
202,25321729029.3252,32297366521.996887,2022-11-30,674236328.632432,0,31750357256.168663,37129151191.3533,4479718583.954459,0
203,25316695686.39743,32297366521.996887,2022-12-01,682954278.1748838,0,31820506405.801823,37129151191.3533,4479713060.281853,0
204,25316164115.886745,32297366521.996887,2022-12-02,681772718.875923,0,31820506405.801823,37129151191.3533,4479722504.966887,0
205,25328665545.84146,32297366521.996887,2022-12-03,682246228.976613,0,31920273776.2716,37129151191.3533,4479726247.892327,0
206,25328311649.224586,32297366521.996887,2022-12-04,682330543.658817,0,31971292778.081596,37129151191.3533,4479728435.382074,0
207,25323899572.384552,32297366521.996887,2022-12-05,682364401.80737,0,31971292778.081596,37129151191.3533,4479725101.499113,0
208,25325910051.228317,32297366521.996887,2022-12-06,681977533.0257909,0,32051810773.088593,37129151191.3533,4479720855.238545,0
209,25254980366.27891,32297366521.996887,2022-12-07,682092397.2949649,0,33530310773.088596,37129151191.3533,3179722352.132912,0
210,25214768134.5979,32297366521.996887,2022-12-08,682149810.1879928,0,33570305899.491844,37129151191.3533,3179731864.7802687,0
211,25183220301.765793,32297366521.996887,2022-12-09,680994726.675181,0,33652782626.74874,37129151191.3533,3179727295.081103,0
212,25187993848.967754,32297366521.996887,2022-12-10,679711699.299509,0,33653302122.24874,37129151191.3533,3179731813.2706776,0
213,25334334356.700764,32297366521.996887,2022-12-11,679772364.8367549,0,33773304643.24884,37129151191.3533,3179725419.259183,0
214,25332012695.378593,32297366521.996887,2022-12-12,681472452.6476709,0,33773304643.24884,37129151191.3533,3179721717.150526,0
215,25250127649.461773,32297366521.996887,2022-12-13,682461839.3966429,0,33937170638.05508,37129151191.3533,3179742288.1013846,0
216,28258591848.869545,32297366521.996887,2022-12-14,678875045.03981,0,31132479637.870934,37129151191.3533,3179744903.342625,0
217,28255259691.645866,32297366521.996887,2022-12-15,682279837.4264449,0,31132213539.470833,37129151191.3533,3179742034.7043204,0
218,28185105214.638245,32297366521.996887,2022-12-16,681876035.500177,0,31270102237.581413,37129151191.3533,3179746193.513147,0
219,28123490789.088974,32297366521.996887,2022-12-17,682055693.929119,0,31342310232.888348,37129151191.3533,3179754929.1792064,0
220,28120544436.961628,32297366521.996887,2022-12-18,682080973.635687,0,31447195232.87786,37129151191.3533,3179743559.8398304,0
221,28080437739.505535,32297366521.996887,2022-12-19,682570010.1743969,0,31487195232.87386,37129151191.3533,3179742221.2493715,0
222,28057963057.634434,32297366521.996887,2022-12-20,682784762.718534,0,31580640228.16325,37129151191.3533,3179749745.3246145,0
223,28024731837.961212,32297366521.996887,2022-12-21,682996527.823808,0,31643040228.15861,37129151191.3533,3179750890.041444,0
224,28021272267.30382,32297366521.996887,2022-12-22,682809259.757323,0,31647792421.15386,37129151191.3533,3179747145.4860134,0
225,28029109052.08725,32297366521.996887,2022-12-23,682779195.7889119,0,31647792421.150806,37126099810.4933,3179750458.069288,0
226,27980784509.87943,32297366521.996887,2022-12-24,682589527.470015,0,31700742402.466454,37126099810.4933,3179739240.779918,0
227,27995409611.557556,32297366521.996887,2022-12-25,680597509.878844,0,31700742399.746227,37126099810.4933,3179743804.1610994,0
228,27992275925.033344,32297366521.996887,2022-12-26,680689659.081076,0,31700742399.746227,37126099810.4933,3179743802.293156,0
229,27992732989.562813,32297366521.996887,2022-12-27,681343231.934611,0,31703228403.746227,37126099810.4933,3179743027.3235555,0
230,27992336462.474117,32297366521.996887,2022-12-28,681232996.4668311,0,31703228903.567177,37126099810.4933,3179742695.165156,0
231,27983601145.246937,32297366521.996887,2022-12-29,681270531.8026321,0,31723255070.646,37126099810.4933,3179743052.057482,0
232,27985044852.40426,32297366521.996887,2022-12-30,686764979.0246689,0,31731775081.2602,37125522535.96058,3179737568.0534363,0
233,27984361977.52057,32297366521.996887,2022-12-31,686863268.679989,0,31731786606.873722,37125522535.96058,3179739316.6810946,0
234,27996115028.205738,32297366521.996887,2023-01-01,686861033.436455,0,31716810674.100655,37125522535.96058,3179734309.868445,0
235,27993173297.305695,32297366521.996887,2023-01-02,686915492.1755589,0,31716810674.083652,37125522535.96058,3179741343.4124246,0
236,27993365573.952896,32297366521.996887,2023-01-03,686949556.117006,0,31716810668.904602,37125522535.96058,3179738184.337253,0
237,27932542308.515575,32297366521.996887,2023-01-04,687000622.1666679,0,31776794358.904602,37125522535.96058,3179727866.7121687,0
238,27861882346.792057,32297366521.996887,2023-01-05,687056514.40837,0,31854794358.904602,37125522535.96058,3179734927.7043533,0
239,27858028539.557457,32297366521.996887,2023-01-06,690654446.031647,0,31862833160.126823,37125522535.96058,3179736766.924473,0
240,27767159907.9953,32294334767.29976,2023-01-07,690700262.8428761,0,31962856178.040043,37125522535.96058,3179729821.448563,0
241,27760450304.30014,32294334767.29976,2023-01-08,690857253.2849699,0,31962856178.040043,37125522535.96058,3179736182.9227915,0
242,27750749232.75764,32294334767.29976,2023-01-09,689989765.330129,0,31962856223.346977,37125522535.96058,3179732299.6121135,0
243,27747577500.98487,32294334767.29976,2023-01-10,693394456.024206,0,31962835325.184593,37125522535.96058,3179746305.652957,0
244,27817502954.18698,32294334767.29976,2023-01-11,693025464.369664,0,31892520973.958805,37125522535.96058,3179739800.2281785,0
245,27917519761.65172,32294334767.29976,2023-01-12,692732086.54851,0,31792520409.101646,37125522535.96058,3179742887.6633253,0
246,27912664636.680294,32294334767.29976,2023-01-13,695824929.746284,0,31792505420.101646,37125522535.96058,3179737227.441837,0
247,27513526188.929276,32294334767.29976,2023-01-14,695860869.2651219,0,32192508301.155735,37125522535.96058,3179751994.081172,0
248,27513763318.28237,32294334767.29976,2023-01-15,696078456.567915,0,32275259298.315678,37125522535.96058,3179749003.3972554,0
249,27547708161.210094,32294334767.29976,2023-01-16,696028522.340924,0,32240219395.549175,37125522535.96058,3179797425.00647,0
250,27544317077.597492,32294334767.29976,2023-01-17,696177504.166022,0,32369666394.213593,37125522535.96058,3179794389.8362064,0
251,27550477843.98321,32294334767.29976,2023-01-18,697232005.098418,0,32369666394.213593,37125522535.96058,3179797526.022417,0
252,27564715539.653584,32294334767.29976,2023-01-19,690619748.17728,0,32369662954.98027,37125522535.96058,3179794456.4066095,0
253,27566691552.677612,32294334767.29976,2023-01-20,690709621.6666119,0,32369665880.74695,37125522535.96058,3179791666.7671,0
254,27566648220.64693,32294334767.29976,2023-01-21,690062786.0951259,0,32369666227.177162,37125522535.96058,3179783539.1289134,0
255,27495192025.324883,32294334767.29976,2023-01-22,689645354.479285,0,32653338170.33274,37125522535.96058,3179790410.906882,0
256,27491937282.39459,32294334767.29976,2023-01-23,689799846.550737,0,32700108107.293762,37125522535.96058,3179793978.032966,0
257,27396779297.260433,32294334767.29976,2023-01-24,690599803.6702579,0,32900176548.168674,37125522535.96058,3179784456.9701667,0
258,27396478594.198288,32294334767.29976,2023-01-25,690785171.347611,0,33079510036.49685,37125522535.96058,3179788774.100272,0
259,27247413294.765743,32294334767.29976,2023-01-26,690781840.266089,0,33381630032.70015,37125522535.96058,3179791002.3159933,0
260,27242983867.72673,32294334767.29976,2023-01-27,691180403.0101111,0,33518480865.688232,37125522535.96058,3179778528.2611866,0
261,27220103478.86049,32294334767.29976,2023-01-28,706515825.2989249,0,33697633991.8096,37125522535.96058,3179779299.278205,0
262,27213431133.060207,32294334767.29976,2023-01-29,706828523.051348,0,33813403988.286278,37125522535.96058,3179783601.5132995,0
263,27207693640.16899,32294334767.29976,2023-01-30,706864294.27985,0,33968938572.028313,37125522535.96058,3179755738.061805,0
264,27200753554.614834,32294334767.29976,2023-01-31,707105418.960624,0,34004371252.7026,37125522535.96058,3179798971.8861446,0
265,27174377982.103607,32294334767.29976,2023-02-01,708134200.802556,0,34004581607.46993,37125522535.96058,3179809986.013199,0
266,27164573127.77071,32284517903.06488,2023-02-02,708308642.2880441,0,34026587320.573906,37125522535.96058,3179803931.512292,0
267,27154905335.993275,32284517903.06488,2023-02-03,712832194.560466,0,34238281457.3442,37125522535.96058,3179810507.3334994,0
268,27149636689.512833,32284517903.06488,2023-02-04,712833266.751728,0,34237420121.97805,37125522535.96058,3179813859.255669,0
269,27138278894.47089,32284517903.06488,2023-02-05,713987177.1090101,0,34273520409.306145,37125522535.96058,3179796340.959959,0
270,27135559739.046955,32284517903.06488,2023-02-06,713979624.188535,0,34273551975.2281,37125522535.96058,3179805598.917472,0
271,26881058153.305862,32284517903.06488,2023-02-07,710100682.4728199,0,34641282008.60903,37125522535.96058,3179809136.2717247,0
272,26866344630.403534,30284517903.06488,2023-02-08,710322081.013733,0,34643513840.02068,37125522535.96058,3179809505.6195483,0
273,26855326352.42045,30284517903.06488,2023-02-09,710825814.4903018,0,34643506931.053154,37125522535.96058,3179802316.514978,0
274,26651076312.648487,30284517903.06488,2023-02-10,709568781.4690319,0,34844439294.274155,37125522535.96058,3179815935.5031033,0
275,26664151004.925316,30284517903.06488,2023-02-11,709688843.149144,0,34976579336.4588,37125522535.96058,3179821274.044667,0
276,26677728866.759563,30284517903.06488,2023-02-12,711090973.873963,0,35046975501.775375,37125522535.96058,3179831735.8528066,0
277,26682877604.029316,30284517903.06488,2023-02-13,714967358.4916741,0,35071405684.87486,37125522535.96058,3179834331.022019,0
278,26709637776.043556,30284517903.06488,2023-02-14,716676671.0391982,0,35781509628.81667,39125522535.96058,3179847972.1749806,0
279,26819184837.238224,30284517903.06488,2023-02-15,716483779.2368002,0,36045781142.619606,39125522535.96058,3179841380.9487433,0
280,26907556164.90024,30284517903.06488,2023-02-16,722441022.6050569,0,36259214173.87486,39125522535.96058,3179833864.722144,0
281,27016585602.46906,30284517903.06488,2023-02-17,722431719.6347091,0,36527177179.02316,39125522535.96058,3179836220.306722,0
282,27000519451.51581,30284517903.06488,2023-02-18,727219361.36906,0,36668376993.88338,39125522535.96058,3179845623.962193,0
283,27007872281.11099,30284517903.06488,2023-02-19,727584298.9688761,0,36777556675.393745,39125522535.96058,3179840153.063021,0
284,27009717772.390415,30284517903.06488,2023-02-20,747417143.948644,0,36777555668.58096,39125522535.96058,3179836701.189526,0
285,27004960196.2888,30283904986.788563,2023-02-21,752063852.581283,0,36813779667.78491,39125091014.5511,3179825048.8459444,0
286,26998875411.357895,30283904986.788563,2023-02-22,759592451.923909,0,36834247645.61956,39125091014.5511,3179793431.8863993,0
287,26996845347.940342,30283904986.788563,2023-02-23,759822136.5624621,0,36965140498.63162,40125091014.5511,3179792052.798558,0
288,27006981420.13257,30283904986.788563,2023-02-24,760182915.1049271,0,37062186367.693054,40125091014.5511,3179758073.438305,0
289,27000340542.736877,30283904986.788563,2023-02-25,760175027.712386,0,37172649056.64281,40125091014.5511,3179737440.21366,0
290,26994264382.50161,30283904986.788563,2023-02-26,761813742.626261,0,37221299556.15495,40125091014.5511,3179735395.21366,0
291,27001813710.725597,30283904986.788563,2023-02-27,757023416.7193229,0,37258209338.17099,40125091014.5511,3179741077.635336,0
292,26993686536.29298,30283904986.788563,2023-02-28,758074646.8942349,0,37304641138.73626,40125091014.5511,3179731485.8851957,0
293,26962093057.734833,30283904986.788563,2023-03-01,778267870.603806,0,37342911326.6962,40125091014.5511,3179979763.8442736,0
294,26960899592.687588,30283904986.788563,2023-03-02,778405676.681162,0,37437289966.25679,40125091014.5511,3179974749.914344,0
295,26971264473.224865,30283904986.788563,2023-03-03,766618416.238085,0,37491109665.721886,40125091014.5511,3179974266.872966,0
296,27363378405.375336,30283904986.788563,2023-03-04,769949650.836985,0,37333370077.07292,40125091014.5511,3179991868.0781856,0
297,28960002654.870403,32283904986.788563,2023-03-05,770109130.3634441,0,35816106187.23086,40125091014.5511,3179868750.3346066,0
298,28950084439.55069,32283904986.788563,2023-03-06,770149316.3216761,0,35852768692.060585,40125091014.5511,3179886888.425222,0
299,28952560766.107227,32283904986.788563,2023-03-07,770506188.18654,0,35958784818.880516,40125091014.5511,3179885968.68421,0
300,28952866251.673832,32283904986.788563,2023-03-08,770888246.4852419,0,36097765401.322586,40125091014.5511,3179885709.612612,0
301,28949353745.61352,32283904986.788563,2023-03-09,770989915.697592,0,36099824851.85916,40125091014.5511,3179893868.627489,0
302,28972692836.93463,32283904986.788563,2023-03-10,770906135.708766,0,36165699372.32709,40125091014.5511,3179900639.229226,0
303,28983876271.071087,32283904986.788563,2023-03-11,764569831.042317,0,36450795904.0697,40125091014.5511,3179932066.260896,0
304,29163629790.92965,32283904986.788563,2023-03-12,755565616.624522,0,36372484908.88747,40125091014.5511,3180112949.2572,0
305,29209506566.61617,32283904986.788563,2023-03-13,754326718.91914,0,36760555345.11123,40125091014.5511,3180113570.1483836,0
306,29357328713.608025,32283904986.788563,2023-03-14,753595737.943318,0,36927351541.20072,40125091014.5511,3180073920.7026286,0
307,29709381733.754517,33283904986.788563,2023-03-15,753883044.985931,0,37066908866.43592,41125091014.5511,3180002676.229743,0
308,30105480031.572693,33283904986.788563,2023-03-16,744039461.375941,0,37507412614.84085,41125091014.5511,3180004546.2969756,0
309,30395804170.84601,34283904986.788563,2023-03-17,738766519.078684,0,38124151664.52407,41125091014.5511,3180009357.3623495,0
310,30567373658.92107,34283904986.788563,2023-03-18,737321730.081598,0,38951821755.42774,41125091014.5511,3180008432.0310097,0
311,30592390801.179874,34283904986.788563,2023-03-19,737163592.153414,0,38962926972.20664,41125091014.5511,3179997966.7731237,0
312,30578850385.82897,34283904986.788563,2023-03-20,737411011.4782931,0,38850145377.27809,41125091014.5511,3179998362.7657166,0
313,30730513479.233795,34283904986.788563,2023-03-21,737470399.4102118,0,39441085319.38165,42125091014.5511,3179997462.043617,0
314,30779069518.151752,34283904986.788563,2023-03-22,732429067.0206689,0,39974022634.14574,43125091014.5511,3179993614.0715194,0
315,30992988273.492958,34283904986.788563,2023-03-23,732224871.673453,0,40089204241.86859,43125091014.5511,3180016974.6201725,0
316,31138248198.6099,34283904986.788563,2023-03-24,732362925.971486,0,40602252727.44117,44125091014.5511,3179999665.263814,0
317,31406914697.715,35283904986.78857,2023-03-25,733227716.449566,0,40859753809.679924,44125091014.5511,3179986540.2221994,0
318,31523036267.062176,35283904986.78857,2023-03-26,733323422.893091,0,40805883444.97942,44125091014.5511,3179983621.3803115,0
319,31519112299.25296,35283904986.78857,2023-03-27,734399643.1992251,0,40823026818.83942,44125091014.5511,3179998765.391115,0
320,31733815510.664112,35283904986.78857,2023-03-28,734692466.726367,0,40956651950.08617,44125091014.5511,3179989498.9055753,0
321,31790671773.72712,35283904986.78857,2023-03-29,734935453.3875049,0,40951571959.447845,44125091014.5511,3179991288.746177,0
322,31780430778.707256,35283904986.78857,2023-03-30,733730494.180993,0,41071570751.216675,44125091014.5511,3179992456.7243023,0
