,UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,MAPPED_INSTRUMENT,BASE,QUOTE,OPEN,HIGH,LOW,CLOSE,FIRST_TRADE_TIMESTAMP,LAST_TRADE_TIMESTAMP,FIRST_TRADE_PRICE,HIGH_TRADE_PRICE,HIGH_TRADE_TIMESTAMP,LOW_TRADE_PRICE,LOW_TRADE_TIMESTAMP,LAST_TRADE_PRICE,TOTAL_TRADES,TOTAL_TRADES_BUY,TOTAL_TRADES_SELL,TOTAL_TRADES_UNKNOWN,VOLUME,QUOTE_VOLUME,VOLUME_BUY,QUOTE_VOLUME_BUY,VOLUME_SELL,QUOTE_VOLUME_SELL,VOLUME_UNKNOWN,QUOTE_VOLUME_UNKNOWN,datetime
166,DAY,1634428800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0001,1.0002,0.9999,1.0001,1634428803,1634515194,1.0001,1.0002,1634507577,0.9999,1634515122,1.0001,20740,8416,12324,0,19540067.76,19540742.126355,8544061.17,8543899.554665,10996006.59,10996842.57169,0,0,2021-10-17
167,DAY,1634515200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0001,1.004,0.9921,0.9999,1634515201,1634601598,1.0,1.004,1634553019,0.9921,1634584095,0.9999,22372,9248,13124,0,47690816.82,47680161.821066,23749325.24,23740280.144477,23941491.58,23939881.676589,0,0,2021-10-18
168,DAY,1634601600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.9999,1.0004,0.9998,1.0003,1634601608,1634687996,0.9999,1.0004,1634682684,0.9998,1634607097,1.0003,23015,9117,13898,0,33411520.15,33414549.404146,12034420.4,12035116.142451,21377099.75,21379433.261695,0,0,2021-10-19
169,DAY,1634688000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0003,1.0003,1.0,1.0001,1634688003,1634774398,1.0003,1.0003,1634746100,1.0,1634766337,1.0001,35783,13476,22307,0,38998995.4,39005221.212017,15664297.0,15665892.412035,23334698.4,23339328.799982,0,0,2021-10-20
170,DAY,1634774400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0001,1.0024,0.999,1.0002,1634774402,1634860797,1.0002,1.0024,1634781441,0.999,1634816057,1.0002,46004,18124,27880,0,68987306.19,68993721.188411,31938284.22,31939742.879842,37049021.97,37053978.308569,0,0,2021-10-21
171,DAY,1634860800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0002,1.0003,0.9996,0.9999,1634860805,1634947198,1.0003,1.0003,1634906741,0.9996,1634938388,0.9999,40882,12710,28172,0,50354245.36,50351415.573485,20332422.75,20330078.891873,30021822.61,30021336.681612,0,0,2021-10-22
172,DAY,1634947200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.9999,1.0001,0.9998,1.0,1634947200,1635033595,0.9998,1.0001,1634985394,0.9998,1635011296,1.0,33696,14999,18697,0,35753325.4,35750856.261331,17739735.37,17737871.424667,18013590.03,18012984.836664,0,0,2021-10-23
173,DAY,1635033600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0,1.0003,0.9941,1.0001,1635033602,1635119997,0.9999,1.0003,1635095276,0.9941,1635096018,1.0001,53512,18484,35028,0,91716249.26,91722574.163881,31703337.81,31703353.934943,60012911.45,60019220.228938,0,0,2021-10-24
174,DAY,1635120000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0001,1.0001,0.9996,1.0,1635120000,1635206399,1.0,1.0001,1635178747,0.9996,1635184981,1.0,33613,12210,21403,0,77319918.61,77310803.680239,45684801.28,45676816.245781,31635117.33,31633987.434458,0,0,2021-10-25
175,DAY,1635206400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0,1.0003,0.99,1.0002,1635206401,1635292799,1.0,1.0003,1635279023,0.99,1635276899,1.0002,52206,19844,32362,0,81909474.58,81900502.777238,29604677.89,29593614.350874,52304796.69,52306888.426364,0,0,2021-10-26
176,DAY,1635292800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0002,1.01,1.0,1.0012,1635292805,1635379198,1.0001,1.01,1635368440,1.0,1635337032,1.0012,129916,51098,78818,0,236401965.39,236601808.460817,85690660.67,85760332.964857,150711304.72,150841475.49596,0,0,2021-10-27
177,DAY,1635379200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0012,1.0045,1.0002,1.0005,1635379203,1635465595,1.0012,1.0045,1635379338,1.0002,1635424687,1.0005,119077,57488,61589,0,174405078.71,174500968.954192,72928237.52,72961426.668197,101476841.19,101539542.285995,0,0,2021-10-28
178,DAY,1635465600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0005,1.0007,0.9999,1.0003,1635465601,1635551996,1.0005,1.0007,1635529582,0.9999,1635516633,1.0003,74594,28688,45906,0,98015645.25,98036093.437029,41552098.05,41559880.302418,56463547.2,56476213.134611,0,0,2021-10-29
179,DAY,1635552000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0003,1.0006,1.0,1.0004,1635552001,1635638399,1.0003,1.0006,1635627971,1.0,1635572687,1.0004,78654,27588,51066,0,81059650.8,81089672.774205,30188812.23,30198141.356123,50870838.57,50891531.418082,0,0,2021-10-30
180,DAY,1635638400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0004,1.0025,1.0004,1.0008,1635638402,1635724799,1.0005,1.0025,1635690892,1.0004,1635675447,1.0008,69071,28853,40218,0,68541670.12,68582969.998927,28472987.58,28488200.235891,40068682.54,40094769.763036,0,0,2021-10-31
181,DAY,1635724800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0008,1.0009,1.0005,1.0007,1635724804,1635811197,1.0007,1.0009,1635787389,1.0005,1635802063,1.0007,52215,22466,29749,0,62931513.45,62969398.403534,27744826.85,27760029.299814,35186686.6,35209369.10372,0,0,2021-11-01
182,DAY,1635811200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0007,1.0013,1.0006,1.0009,1635811200,1635897598,1.0007,1.0013,1635865407,1.0006,1635877808,1.0009,77154,28243,48911,0,92787805.3,92863130.810818,31179544.82,31203146.836759,61608260.48,61659983.974059,0,0,2021-11-02
183,DAY,1635897600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0009,1.01,1.0004,1.0005,1635897600,1635983998,1.0009,1.01,1635956439,1.0004,1635978017,1.0005,100898,46996,53902,0,125058829.52,125152036.658406,56159594.56,56197813.607749,68899234.96,68954223.050657,0,0,2021-11-03
184,DAY,1635984000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0005,1.001,1.0,1.0007,1635984000,1636070398,1.0006,1.001,1636048068,1.0,1635987086,1.0007,82553,37774,44779,0,107547265.68,107625844.727372,53057382.6,53093755.702481,54489883.08,54532089.024891,0,0,2021-11-04
185,DAY,1636070400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0007,1.0017,1.0005,1.0011,1636070400,1636156799,1.0008,1.0017,1636073130,1.0005,1636147617,1.0011,77624,27383,50241,0,100355415.21,100440976.667823,32977918.11,33004054.303362,67377497.1,67436922.364461,0,0,2021-11-05
186,DAY,1636156800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0011,1.0014,1.0007,1.0009,1636156800,1636243196,1.0012,1.0014,1636167802,1.0007,1636217919,1.0009,55828,22292,33536,0,70355312.84,70421182.154118,24027403.68,24049087.716098,46327909.16,46372094.43802,0,0,2021-11-06
187,DAY,1636243200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0009,1.0014,1.0004,1.0009,1636243200,1636329596,1.0009,1.0014,1636302322,1.0004,1636327724,1.0009,45779,17418,28361,0,49210890.11,49250321.804915,17495690.96,17508421.561516,31715199.15,31741900.243399,0,0,2021-11-07
188,DAY,1636329600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0009,1.0012,1.0001,1.0005,1636329600,1636415998,1.0008,1.0012,1636351469,1.0001,1636405913,1.0005,54531,22199,32332,0,91438737.77,91489667.923312,40457186.86,40477544.607613,50981550.91,51012123.315699,0,0,2021-11-08
189,DAY,1636416000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0005,1.0007,1.0,1.0001,1636416001,1636502399,1.0006,1.0007,1636461113,1.0,1636474285,1.0001,68330,32702,35628,0,96358749.95,96397993.705863,46820718.54,46838740.806101,49538031.41,49559252.899762,0,0,2021-11-09
190,DAY,1636502400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0001,1.0031,0.9998,1.0006,1636502400,1636588799,1.0001,1.0031,1636582245,0.9998,1636573721,1.0006,81920,34616,47304,0,123204508.48,123227675.824038,51200606.26,51209252.281363,72003902.22,72018423.542675,0,0,2021-11-10
191,DAY,1636588800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0006,1.0011,1.0001,1.0005,1636588800,1636675199,1.0006,1.0011,1636643688,1.0001,1636634890,1.0005,56721,23134,33587,0,79114417.66,79148489.566559,30640649.41,30653492.41381,48473768.25,48494997.152749,0,0,2021-11-11
192,DAY,1636675200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0005,1.0012,1.0,1.0003,1636675201,1636761599,1.0005,1.0012,1636746604,1.0,1636713567,1.0003,53727,20446,33281,0,62579866.92,62596896.239109,24934853.79,24940401.212529,37645013.13,37656495.02658,0,0,2021-11-12
193,DAY,1636761600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0003,1.0005,1.0001,1.0003,1636761604,1636847996,1.0003,1.0005,1636762029,1.0001,1636834755,1.0003,46931,17705,29226,0,45314739.42,45325452.162124,17608801.93,17612301.481427,27705937.49,27713150.680697,0,0,2021-11-13
194,DAY,1636848000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0003,1.0009,1.0001,1.0002,1636848005,1636934396,1.0002,1.0009,1636885065,1.0001,1636923512,1.0002,40163,15091,25072,0,39110964.47,39121042.388084,15022560.91,15025675.383365,24088403.56,24095367.004719,0,0,2021-11-14
195,DAY,1636934400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0002,1.0011,1.0,1.0001,1636934404,1637020799,1.0002,1.0011,1637011621,1.0,1637014142,1.0001,43039,17761,25278,0,65928173.08,65945709.536442,24931501.3,24937115.404986,40996671.78,41008594.131456,0,0,2021-11-15
196,DAY,1637020800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0001,1.0065,0.9951,1.0006,1637020803,1637107198,1.0002,1.0065,1637107004,0.9951,1637098955,1.0006,65780,28317,37463,0,102829109.15,102889966.40867,42228831.75,42251592.498159,60600277.4,60638373.910511,0,0,2021-11-16
197,DAY,1637107200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0006,1.0021,0.9952,1.0006,1637107200,1637193597,1.0007,1.0021,1637178477,0.9952,1637180599,1.0006,88294,40623,47671,0,133089215.33,133164419.612436,53327339.35,53355932.19345,79761875.98,79808487.418986,0,0,2021-11-17
198,DAY,1637193600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0006,1.001,0.9997,1.0006,1637193600,1637279998,1.0006,1.001,1637257445,0.9997,1637214363,1.0006,79349,34090,45259,0,115607046.68,115667947.293393,53836295.35,53862721.979527,61770751.33,61805225.313866,0,0,2021-11-18
199,DAY,1637280000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0006,1.0115,1.0,1.0009,1637280003,1637366399,1.0006,1.0115,1637343772,1.0,1637331491,1.0009,70306,34146,36160,0,93036892.79,93123750.653909,37818086.29,37850918.59845,55218806.5,55272832.055459,0,0,2021-11-19
200,DAY,1637366400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0009,1.0014,1.0005,1.0009,1637366400,1637452799,1.0009,1.0014,1637425777,1.0005,1637408854,1.0009,43286,17134,26152,0,51760534.23,51810714.328724,20466055.39,20485668.083658,31294478.84,31325046.245066,0,0,2021-11-20
201,DAY,1637452800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0009,1.0017,1.0006,1.0012,1637452811,1637539199,1.0008,1.0017,1637536659,1.0006,1637489860,1.0012,73900,37482,36418,0,108988885.02,109095476.024111,48933767.78,48981173.411604,60055117.24,60114302.612507,0,0,2021-11-21
202,DAY,1637539200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0012,1.0016,1.0005,1.0007,1637539200,1637625594,1.0012,1.0016,1637585541,1.0005,1637622451,1.0007,64218,32363,31855,0,103002446.21,103095762.608661,47849407.59,47894001.329532,55153038.62,55201761.279129,0,0,2021-11-22
203,DAY,1637625600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0007,1.0013,1.0,1.0004,1637625600,1637711999,1.0006,1.0013,1637703516,1.0,1637687843,1.0004,83982,38626,45356,0,120977354.06,121028928.518306,47165072.23,47183976.17871,73812281.83,73844952.339596,0,0,2021-11-23
204,DAY,1637712000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0004,1.0049,0.9991,1.0005,1637712000,1637798397,1.0003,1.0049,1637725441,0.9991,1637795018,1.0005,124206,57279,66927,0,167150301.0,167239404.476296,76009441.38,76050274.81108,91140859.62,91189129.665216,0,0,2021-11-24
205,DAY,1637798400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0005,1.004,1.0002,1.0007,1637798402,1637884799,1.0005,1.004,1637816537,1.0002,1637801067,1.0007,91034,29840,61194,0,110232980.74,110306022.513121,32275323.97,32294369.103464,77957656.77,78011653.409657,0,0,2021-11-25
206,DAY,1637884800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0007,1.004,1.0005,1.0006,1637884801,1637971198,1.0007,1.004,1637935311,1.0005,1637932135,1.0006,85568,35166,50402,0,113828310.38,113919036.980486,38439239.29,38467246.396861,75389071.09,75451790.583625,0,0,2021-11-26
207,DAY,1637971200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0006,1.0009,1.0,1.0008,1637971201,1638057596,1.0007,1.0009,1638057042,1.0,1637987663,1.0008,61430,22828,38602,0,61874189.23,61917534.611768,21094718.21,21107984.74028,40779471.02,40809549.871488,0,0,2021-11-27
208,DAY,1638057600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0008,1.001,0.9999,1.0007,1638057601,1638143999,1.0008,1.001,1638070203,0.9999,1638114387,1.0007,48175,19287,28888,0,48464007.64,48499363.598191,16894140.82,16905112.144677,31569866.82,31594251.453514,0,0,2021-11-28
209,DAY,1638144000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0007,1.0019,1.0006,1.001,1638144004,1638230395,1.0006,1.0019,1638218837,1.0006,1638151974,1.001,51263,20678,30585,0,64333217.37,64390388.456042,20051270.07,20068117.225063,44281947.3,44322271.230979,0,0,2021-11-29
210,DAY,1638230400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.001,1.0064,1.0006,1.0008,1638230404,1638316798,1.0009,1.0064,1638306440,1.0006,1638272514,1.0008,51323,21285,30038,0,84796668.23,84875568.430371,29166750.91,29192405.960276,55629917.32,55683162.470095,0,0,2021-11-30
211,DAY,1638316800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0008,1.001,1.0005,1.0005,1638316803,1638403193,1.0008,1.001,1638378418,1.0005,1638403193,1.0005,59954,22176,37778,0,80450985.31,80519284.458668,26654375.04,26674592.081907,53796610.27,53844692.376761,0,0,2021-12-01
212,DAY,1638403200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0005,1.0012,1.0004,1.0006,1638403200,1638489597,1.0006,1.0012,1638465448,1.0004,1638431376,1.0006,51888,18469,33419,0,60556987.68,60606588.879841,21768702.97,21785331.963425,38788284.71,38821256.916416,0,0,2021-12-02
213,DAY,1638489600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0006,1.01,1.0002,1.0006,1638489602,1638575997,1.0007,1.01,1638550523,1.0002,1638561774,1.0006,68550,25992,42558,0,80993532.88,81048166.229857,30303377.93,30322235.936163,50690154.95,50725930.293694,0,0,2021-12-03
214,DAY,1638576000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0006,1.025,1.0004,1.0013,1638576005,1638662398,1.0005,1.025,1638595705,1.0004,1638588160,1.0013,184698,65461,119237,0,222448376.55,223011409.140729,82523353.98,82739013.851703,139925022.57,140272395.289026,0,0,2021-12-04
215,DAY,1638662400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0013,1.0077,1.0006,1.0012,1638662402,1638748799,1.0014,1.0077,1638663713,1.0006,1638740493,1.0012,59569,19376,40193,0,66601162.81,66688928.823791,17661848.76,17684366.380445,48939314.05,49004562.443346,0,0,2021-12-05
216,DAY,1638748800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0012,1.0014,1.0005,1.0012,1638748802,1638835196,1.0013,1.0014,1638776885,1.0005,1638815570,1.0012,56832,20970,35862,0,102719412.25,102834855.089667,25438993.47,25465229.426837,77280418.78,77369625.66283,0,0,2021-12-06
217,DAY,1638835200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0012,1.0014,1.0006,1.0008,1638835200,1638921598,1.0012,1.0014,1638881843,1.0006,1638836789,1.0008,51435,20259,31176,0,73344093.53,73424530.675873,20858033.51,20879471.240418,52486060.02,52545059.435455,0,0,2021-12-07
218,DAY,1638921600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0008,1.0012,1.0007,1.0009,1638921600,1639007998,1.0009,1.0012,1638961036,1.0007,1638941340,1.0009,44482,19933,24549,0,55997150.04,56048751.609581,20563058.67,20580990.42902,35434091.37,35467761.180561,0,0,2021-12-08
219,DAY,1639008000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0009,1.0012,1.0004,1.0006,1639008000,1639094398,1.0009,1.0012,1639061032,1.0004,1639088367,1.0006,58208,26542,31666,0,75924700.16,75983864.154583,32870721.51,32894478.036505,43053978.65,43089386.118078,0,0,2021-12-09
220,DAY,1639094400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0006,1.001,1.0002,1.0004,1639094408,1639180796,1.0006,1.001,1639176914,1.0002,1639169150,1.0004,76318,36318,40000,0,82932345.91,82974059.328528,39698290.66,39717199.4672,43234055.25,43256859.861328,0,0,2021-12-10
221,DAY,1639180800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0004,1.001,1.0002,1.0006,1639180800,1639267193,1.0005,1.001,1639241273,1.0002,1639190455,1.0006,45280,17370,27910,0,49581981.64,49606099.398344,19940162.75,19949138.961511,29641818.89,29656960.436833,0,0,2021-12-11
222,DAY,1639267200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0006,1.0007,1.0004,1.0006,1639267200,1639353598,1.0006,1.0007,1639324977,1.0004,1639335373,1.0006,31108,13611,17497,0,35296851.67,35316145.141328,16189877.98,16197965.576713,19106973.69,19118179.564615,0,0,2021-12-12
223,DAY,1639353600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0006,1.0006,1.0,1.0005,1639353604,1639439995,1.0005,1.0006,1639402248,1.0,1639425330,1.0005,51783,20170,31613,0,75131142.49,75160649.929286,32594006.05,32606291.30158,42537136.44,42554358.627706,0,0,2021-12-13
224,DAY,1639440000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0005,1.0005,1.0001,1.0004,1639440001,1639526393,1.0004,1.0005,1639526383,1.0001,1639505176,1.0004,57145,24179,32966,0,59061720.09,59083777.744086,22109658.07,22116376.194177,36952062.02,36967401.549909,0,0,2021-12-14
225,DAY,1639526400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0004,1.0006,1.0001,1.0003,1639526402,1639612796,1.0004,1.0006,1639601113,1.0001,1639596564,1.0003,56396,23656,32740,0,66036428.33,66064430.00777,24027098.28,24035934.725054,42009330.05,42028495.282716,0,0,2021-12-15
226,DAY,1639612800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0003,1.0006,0.9999,1.0001,1639612802,1639699196,1.0003,1.0006,1639620412,0.9999,1639651794,1.0001,49511,19444,30067,0,58495821.19,58515803.051581,25946682.87,25954071.434273,32549138.32,32561731.617308,0,0,2021-12-16
227,DAY,1639699200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0001,1.0004,1.0,1.0003,1639699200,1639785599,1.0001,1.0004,1639785598,1.0,1639769071,1.0003,37362,14323,23039,0,57034064.69,57046224.042641,22624498.26,22628075.992188,34409566.43,34418148.050453,0,0,2021-12-17
