,datetime,fundingRate,price_spot,volume_spot,price_perps,volume_perps,trades_perps
338,2023-07-26,7.669745,1.0001,238297730.0,0.99954,1211216.0,6309.0
339,2023-07-27,-0.12373500000000012,1.0002,193187548.0,0.99968,1576610.0,4558.0
340,2023-07-28,-3.766435,1.0001,284605552.0,0.99964,1010497.0,6169.0
341,2023-07-29,-0.887315,1.0,110467929.0,0.99947,1373859.0,5544.0
342,2023-07-30,1.64907,1.0001,95237871.0,0.99948,731851.0,2747.0
343,2023-07-31,1.1716499999999999,1.0001,270350290.0,0.99969,641478.0,4215.0
344,2023-08-01,-1.468395,1.0005,353764949.0,1.0,2081564.0,6366.0
345,2023-08-02,-7.637624999999999,1.0006,310571587.0,1.00009,4209289.0,11019.0
346,2023-08-03,8.642835,1.0008,278038118.0,1.00056,4818622.0,8845.0
347,2023-08-04,9.226105,1.0014,269544985.0,1.00137,11939535.0,18417.0
348,2023-08-05,10.950000000000001,1.0009,124132842.0,1.00064,6107869.0,8858.0
349,2023-08-06,4.68879,1.0015,124569376.0,1.0011,3606214.0,12754.0
350,2023-08-07,10.77553,1.0011,373855763.0,1.00085,11384456.0,15569.0
351,2023-08-08,10.950000000000001,1.0004,384347791.0,1.0,6631445.0,15748.0
352,2023-08-09,9.933475000000001,1.0007,220509429.0,0.99997,5399291.0,13606.0
353,2023-08-10,-7.537249999999999,1.0011,193336935.0,1.00055,4343668.0,15227.0
354,2023-08-11,-1.371305,1.0011,254147923.0,1.00051,1523566.0,7081.0
355,2023-08-12,2.403525,1.0006,121963521.0,1.00012,1419673.0,7952.0
356,2023-08-13,4.9895499999999995,1.0008,98939662.0,1.00022,993651.0,7321.0
357,2023-08-14,4.16538,1.001,394735820.0,1.00054,1197510.0,5580.0
358,2023-08-15,4.215385,1.001,363587687.0,1.00051,1689501.0,7783.0
359,2023-08-16,5.104525,1.0012,337883023.0,1.00073,2802858.0,11926.0
360,2023-08-17,5.08007,1.0003,595271041.0,0.99984,9210290.0,22839.0
361,2023-08-18,3.8171699999999995,1.0003,517996078.0,0.99986,4444317.0,15283.0
362,2023-08-19,4.4165,1.0003,216420829.0,0.99969,2448173.0,13725.0
363,2023-08-20,2.107145,1.0,166321457.0,0.99964,1921270.0,7990.0
364,2023-08-21,1.5081799999999999,1.0001,269611562.0,0.99965,3469834.0,12753.0
365,2023-08-22,-2.59807,1.0005,311975941.0,0.99995,2436153.0,10065.0
366,2023-08-23,-1.3917450000000002,1.0002,292782918.0,0.99977,1261408.0,8329.0
367,2023-08-24,-1.17603,1.0004,208154011.0,0.99989,2206463.0,10832.0
368,2023-08-25,-0.21462,1.0005,240741890.0,1.00001,1457062.0,8011.0
369,2023-08-26,-0.41573499999999997,1.0006,166675078.0,1.0,4251398.0,11306.0
370,2023-08-27,-6.401005,1.0005,108844694.0,1.00005,1110197.0,7670.0
371,2023-08-28,-4.842454999999999,1.0006,330788900.0,1.00015,3226896.0,21661.0
372,2023-08-29,-10.968979999999998,1.0,486775974.0,0.99959,3770524.0,12694.0
373,2023-08-30,6.783159999999999,1.0,328469074.0,0.9996,2655944.0,9554.0
374,2023-08-31,3.4441400000000004,1.0002,282551106.0,0.99979,1131401.0,9633.0
375,2023-09-01,3.2203949999999995,1.0004,282045405.0,1.00002,1347179.0,6761.0
376,2023-09-02,5.073135,1.0001,103098964.0,0.99981,952789.0,7747.0
377,2023-09-03,9.723600000000001,1.0002,112530471.0,0.9997,595058.0,5058.0
378,2023-09-04,1.5738799999999997,1.0003,194644944.0,0.99984,797348.0,5165.0
379,2023-09-05,0.15841000000000008,1.0004,289846401.0,0.99994,690309.0,4688.0
380,2023-09-06,2.2005850000000002,1.0006,253138078.0,1.00009,921702.0,9751.0
381,2023-09-07,-2.7667,1.0006,202718373.0,0.99999,2733595.0,7630.0
382,2023-09-08,-3.7496449999999992,1.0003,262331519.0,0.99986,725531.0,7586.0
383,2023-09-09,2.9360600000000003,1.0003,88023875.0,0.99986,544879.0,5394.0
384,2023-09-10,1.0939050000000001,1.0004,113249910.0,0.9999,524867.0,4382.0
385,2023-09-11,-1.4468600000000003,1.0003,265808454.0,0.99985,910588.0,7869.0
386,2023-09-12,-2.14109,1.0,314760324.0,0.99963,1805541.0,6432.0
387,2023-09-13,6.8309750000000005,1.0,302624937.0,0.9996,786446.0,7770.0
388,2023-09-14,8.91987,0.9999,294087722.0,0.99937,900017.0,9119.0
389,2023-09-15,9.718125,1.0,228598767.0,0.99968,2103563.0,8235.0
390,2023-09-16,10.950000000000001,0.9999,98054509.0,0.99941,765106.0,5573.0
391,2023-09-17,9.107479999999999,0.9998,82669025.0,0.99931,1072464.0,4936.0
392,2023-09-18,8.05263,0.9999,294267233.0,0.99936,2034103.0,8393.0
393,2023-09-19,9.07025,0.9998,230688013.0,0.99938,503614.0,6355.0
394,2023-09-20,3.6697100000000002,0.9999,258328895.0,0.99948,685576.0,7494.0
395,2023-09-21,2.9659899999999997,1.0001,188183587.0,0.99958,707029.0,6217.0
396,2023-09-22,1.82792,1.0,213799160.0,0.99963,306765.0,3808.0
397,2023-09-23,5.4384999999999994,1.0,58092957.0,0.9995,371427.0,3728.0
398,2023-09-24,0.5599099999999999,0.9999,50659706.0,0.99938,1690472.0,6324.0
399,2023-09-25,-3.63394,1.0002,263097582.0,0.99974,696527.0,7695.0
400,2023-09-26,-0.8617649999999998,1.0005,232307818.0,0.99988,1427188.0,5269.0
401,2023-09-27,-9.203109999999999,1.0007,263658939.0,1.00023,1614789.0,9670.0
402,2023-09-28,-1.5917649999999999,1.0002,336243884.0,0.99959,1346371.0,8766.0
403,2023-09-29,4.690980000000001,1.0001,232032321.0,0.99968,866693.0,9025.0
404,2023-09-30,8.321634999999999,0.9998,145789825.0,0.99951,719460.0,6599.0
405,2023-10-01,9.22939,1.0001,123513694.0,0.9997,950921.0,11333.0
406,2023-10-02,9.09872,0.9998,502717942.0,0.99935,1374350.0,10645.0
407,2023-10-03,5.95534,1.0,289177492.0,0.99955,723845.0,11486.0
408,2023-10-04,4.69463,1.0001,204868866.0,0.99953,942765.0,9476.0
409,2023-10-05,3.62883,1.0,289212559.0,0.99934,1618726.0,11165.0
410,2023-10-06,1.619505,0.9996,255691323.0,0.99915,609350.0,9077.0
411,2023-10-07,9.307865,0.9995,90375839.0,0.999,662833.0,6824.0
412,2023-10-08,9.116240000000001,0.9995,163556088.0,0.99903,1435908.0,13778.0
413,2023-10-09,1.79507,0.9997,306877462.0,0.99921,995216.0,16845.0
414,2023-10-10,2.177955,0.9999,315100686.0,0.99935,1198038.0,11380.0
415,2023-10-11,-1.3253150000000002,1.0003,315921404.0,0.99969,824503.0,9949.0
416,2023-10-12,-5.476095,1.0003,201304063.0,0.99982,723245.0,7862.0
417,2023-10-13,-5.914460000000001,1.0003,223204769.0,0.99967,720457.0,6863.0
418,2023-10-14,-2.5571900000000003,1.0001,60730126.0,0.99952,518907.0,7770.0
419,2023-10-15,-2.4433099999999994,0.9999,123506293.0,0.99938,2532953.0,9588.0
420,2023-10-16,-2.2111699999999996,0.9997,552083084.0,0.99914,1534091.0,14085.0
421,2023-10-17,-0.7946049999999998,0.9997,438859081.0,0.9992,1290126.0,13509.0
422,2023-10-18,5.285565,0.9999,336164069.0,0.99923,754539.0,7652.0
423,2023-10-19,0.67452,0.9996,386742790.0,0.99917,881897.0,6366.0
424,2023-10-20,2.9846049999999997,0.9995,512465566.0,0.9994,7718898.0,14746.0
425,2023-10-21,10.950000000000001,0.9996,140574766.0,0.9993,1279917.0,14176.0
426,2023-10-22,10.950000000000001,0.9998,237172149.0,0.9995,1104262.0,17733.0
427,2023-10-23,10.950000000000001,0.9996,665522083.0,0.99928,3140249.0,14703.0
428,2023-10-24,7.8858250000000005,1.0,719662880.0,0.99957,3752483.0,18627.0
429,2023-10-25,6.960914999999999,0.9998,433858579.0,0.99928,1321076.0,13917.0
430,2023-10-26,10.371475,0.9999,377213051.0,0.99939,1569031.0,12864.0
431,2023-10-27,8.486979999999999,0.9999,335360335.0,0.99953,1257905.0,10948.0
432,2023-10-28,10.489370000000001,0.9999,138107354.0,0.99934,1050749.0,6539.0
433,2023-10-29,5.47208,0.9997,166095344.0,0.99939,1958993.0,8608.0
434,2023-10-30,8.61619,0.9996,387165226.0,0.99915,3429851.0,11051.0
435,2023-10-31,3.712415,0.9996,326456961.0,0.99909,1430695.0,8916.0
436,2023-11-01,-0.35112999999999994,0.9997,416981089.0,0.99912,1983354.0,8125.0
437,2023-11-02,4.98517,0.9998,515939608.0,0.99934,1830791.0,10973.0
438,2023-11-03,-1.03952,0.9997,374759128.0,0.99922,1409119.0,9287.0
439,2023-11-04,9.706445,0.9995,153032036.0,0.99912,1089861.0,5390.0
440,2023-11-05,10.950000000000001,0.9994,256314651.0,0.99902,1711661.0,9404.0
441,2023-11-06,10.950000000000001,0.9997,438852396.0,0.99931,4358979.0,11489.0
442,2023-11-07,4.15005,0.9996,481925448.0,0.99929,3439414.0,11395.0
443,2023-11-08,10.950000000000001,0.9997,375398030.0,0.99922,1470387.0,7492.0
444,2023-11-09,5.12971,0.9998,672344899.0,0.99936,4571473.0,17902.0
445,2023-11-10,-1.2125299999999999,0.9994,522323831.0,0.99908,1852295.0,10272.0
446,2023-11-11,7.815745000000001,0.9998,267952853.0,0.99928,1726914.0,9163.0
447,2023-11-12,8.162495,0.9995,228861860.0,0.99905,991420.0,9566.0
448,2023-11-13,5.57647,0.9997,597534522.0,0.9992,1516415.0,11364.0
449,2023-11-14,-8.908555,0.9998,466477801.0,0.99943,6568088.0,18407.0
450,2023-11-15,9.583805,0.9996,501504202.0,0.99907,2459157.0,10590.0
451,2023-11-16,3.6583950000000005,0.9999,583461102.0,0.99933,3567172.0,8300.0
452,2023-11-17,-2.444405,0.9996,400417103.0,0.9992,5513854.0,17353.0
453,2023-11-18,3.4678649999999998,0.9996,324640523.0,0.9991,1949247.0,8752.0
454,2023-11-19,10.950000000000001,0.9996,203902457.0,0.9991,2217882.0,7602.0
455,2023-11-20,10.950000000000001,0.9993,564395832.0,0.99888,2994077.0,8388.0
456,2023-11-21,2.3790700000000005,0.9996,567276510.0,0.99918,7232411.0,15583.0
457,2023-11-22,-5.241765,0.9997,501485154.0,0.99928,4648277.0,11092.0
458,2023-11-23,6.910545,0.9999,325314966.0,0.99939,1217641.0,7392.0
459,2023-11-24,3.1901000000000006,0.9992,515525684.0,0.99888,4117225.0,8649.0
460,2023-11-25,9.054920000000001,0.9995,212904423.0,0.99881,2177775.0,7551.0
461,2023-11-26,8.905635,0.9997,187939653.0,0.9989,4231103.0,9005.0
462,2023-11-27,-4.191660000000001,1.0,437066793.0,0.99932,4583242.0,8932.0
463,2023-11-28,-14.262739999999999,0.9995,442800279.0,0.999,4807142.0,11633.0
464,2023-11-29,-4.54936,0.9999,583244411.0,0.99928,3832742.0,9815.0
465,2023-11-30,-9.011849999999999,0.9999,290761700.0,0.99926,2285893.0,6427.0
466,2023-12-01,-7.259119999999999,0.9995,423670505.0,0.99905,2263821.0,7079.0
467,2023-12-02,-1.6479750000000002,0.9996,170047428.0,0.99903,1427093.0,5671.0
468,2023-12-03,0.17301000000000008,0.9997,166320872.0,0.99911,1067504.0,6043.0
469,2023-12-04,-3.55072,1.0,573870327.0,0.99941,3122244.0,9263.0
470,2023-12-05,-1.3329799999999998,0.9999,556143004.0,0.99926,6010080.0,11148.0
471,2023-12-06,-7.43067,0.9999,429453442.0,0.99943,4849969.0,12760.0
472,2023-12-07,4.1485899999999996,0.9998,490850875.0,0.99932,2272979.0,8450.0
473,2023-12-08,9.27246,0.9997,561303934.0,0.99932,1554505.0,7023.0
474,2023-12-09,5.104525000000001,0.9996,303110239.0,0.99914,5999731.0,14627.0
475,2023-12-10,-6.049875,0.9999,257539278.0,0.9994,1473338.0,9676.0
476,2023-12-11,-7.33723,1.0004,795838775.0,0.99991,3652282.0,12918.0
477,2023-12-12,-8.924615,1.0005,559128572.0,0.99997,3938014.0,18320.0
478,2023-12-13,-8.296085,0.9999,629493930.0,0.99929,3121351.0,13432.0
479,2023-12-14,-1.2979399999999999,0.9999,484126699.0,0.99929,2477188.0,14110.0
480,2023-12-15,1.2107049999999997,1.0,582542895.0,0.9995,1733456.0,8870.0
481,2023-12-16,0.050735,1.0008,236943649.0,1.00031,1823950.0,10585.0
482,2023-12-17,-0.49749499999999997,1.0009,217888461.0,1.00036,2916392.0,11300.0
483,2023-12-18,-6.28895,1.0002,454363054.0,0.99977,2205726.0,13065.0
484,2023-12-19,0.13870000000000005,1.0002,505363149.0,0.99984,979182.0,6995.0
485,2023-12-20,1.363275,0.9999,491898998.0,0.99952,1209856.0,5683.0
486,2023-12-21,5.628665,0.9999,409685026.0,0.99941,996885.0,6141.0
487,2023-12-22,9.03156,0.9993,535914628.0,0.9988,1127680.0,7656.0
488,2023-12-23,9.68418,0.9997,273976884.0,0.99905,1196844.0,5919.0
489,2023-12-24,5.66772,0.9995,367171830.0,0.99906,2807459.0,10423.0
490,2023-12-25,2.99811,0.9998,367047444.0,0.99918,2997941.0,15271.0
491,2023-12-26,-6.271064999999999,1.0001,477042672.0,0.99952,2271332.0,13980.0
492,2023-12-27,-4.778215,0.9993,693743809.0,0.99876,3041368.0,12968.0
493,2023-12-28,4.737335,0.9996,616001492.0,0.9992,2969099.0,9309.0
494,2023-12-29,1.92647,0.9998,584473763.0,0.99929,1861968.0,9858.0
495,2023-12-30,-8.733355,1.0,280480698.0,0.9994,1690624.0,4661.0
496,2023-12-31,-6.867474999999999,1.0003,252050656.0,0.99968,3316880.0,9520.0
497,2024-01-01,-10.643035,0.9999,252282813.0,0.99925,1506712.0,7549.0
498,2024-01-02,-1.6917750000000003,0.9997,555518698.0,0.99916,5620454.0,14553.0
499,2024-01-03,-12.07931,0.9995,765569573.0,0.99908,7786761.0,30088.0
500,2024-01-04,-5.470255,0.9991,520433018.0,0.99831,3629532.0,22977.0
501,2024-01-05,-3.137905,0.9993,573666756.0,0.99876,3200596.0,20252.0
502,2024-01-06,-2.21628,0.9995,246578404.0,0.99904,1553320.0,11715.0
503,2024-01-07,0.85994,0.9994,219508136.0,0.99888,923951.0,10038.0
504,2024-01-08,0.9803900000000001,0.9997,197159627.0,0.99909,1429497.0,8583.0
